Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
59252.0,60210.0,59254.0,60211.0,5.7414581533521414e-08,0.00028563898376887664,41.862509490863886,2020/07/07,59730.60128518496,59730.59950927883,1145.684310226352,58584.91519905248,,,,
59253.0,60210.0,59251.0,60210.0,5.448237061500549e-08,0.0002460688992869109,40.38681289197848,2020/07/08,59730.60128523944,59730.59975534773,1105.2977434032728,58625.302011944455,,,,
59252.0,60210.0,59253.0,60209.0,5.171750672161579e-08,0.00021198202011873946,38.963135160913225,2020/07/09,59730.60128529116,59730.59996732975,1066.3348202243797,58664.26514710537,,,,
59252.0,60210.0,59252.0,60211.0,4.9112713895738125e-08,0.00018261736840941012,37.589642735532834,2020/07/10,59730.60128534027,59730.60014994712,1028.7453601062152,58701.8547898409,,,,
59252.0,60210.0,59252.0,60209.0,4.6689820010215044e-08,0.00015732151950942352,36.264566691897926,2020/07/11,59730.60128538696,59730.600307268636,992.4809507358368,58738.1193565328,,,,
59252.0,60210.0,59253.0,60211.0,4.440516931936145e-08,0.00013552924065152183,34.986200385894335,2020/07/12,59730.60128543137,59730.60044279788,957.4948858791831,58773.105556918694,,,,
59251.0,60210.0,59252.0,60210.0,4.224420990794897e-08,0.00011675669520627707,33.75289740289736,2020/07/13,59730.60128547361,59730.60055955457,923.742105232981,58806.85845432159,,,,
59252.0,60210.0,59253.0,60210.0,4.020694177597761e-08,0.00010058468615170568,32.56306926580146,2020/07/14,59730.60128551382,59730.60066013926,891.1791365518657,58839.42152358739,,,,
59252.0,60210.0,59251.0,60211.0,3.828608896583319e-08,8.665327914059162e-05,31.415183534751122,2020/07/15,59730.601285552104,59730.60074679254,859.7640396703937,58870.836707122144,,,,
59253.0,60210.0,59253.0,60211.0,3.64816514775157e-08,7.465213275281712e-05,30.30776177191001,2020/07/16,59730.601285588586,59730.60082144467,829.4563525506164,58901.144468894054,,,,
59251.0,60209.0,59252.0,60211.0,3.476452548056841e-08,6.431317160604522e-05,29.239377600315493,2020/07/17,59730.60128562335,59730.60088575784,800.2170392634725,58930.38384649437,,,,
59253.0,60210.0,59252.0,60210.0,3.317109076306224e-08,5.540689016925171e-05,28.20865498945932,2020/07/18,59730.60128565652,59730.60094116473,772.0084396809034,58958.59250148383,,,,
59252.0,60211.0,59252.0,60210.0,3.162858774885535e-08,4.773435648530722e-05,27.214266347931698,2020/07/19,59730.60128568815,59730.60098889909,744.7942210673282,58985.80676783176,,,,
59253.0,60211.0,59252.0,60209.0,3.018067218363285e-08,4.112457827432081e-05,26.254930891649565,2020/07/20,59730.60128571833,59730.60103002367,718.5393313002569,59012.06169872341,,,,
59252.0,60209.0,59252.0,60210.0,2.8827344067394733e-08,3.543062484823167e-05,25.329413013379963,2020/07/21,59730.60128574716,59730.60106545429,693.2099537175018,59037.39111173679,,,,
59252.0,60210.0,59252.0,60210.0,2.7517671696841717e-08,3.052524698432535e-05,24.43652059899614,2020/07/22,59730.601285774675,59730.60109597954,668.7734636437526,59061.827632335786,,,,
59252.0,60211.0,59252.0,60210.0,2.62953108176589e-08,2.62995163211599e-05,23.57510360948072,2020/07/23,59730.60128580097,59730.601122279055,645.1983863337882,59085.40273594527,,,,
59251.0,60210.0,59252.0,60211.0,2.5131157599389553e-08,2.2659463866148144e-05,22.74405251278222,2020/07/24,59730.6012858261,59730.60114493852,622.4543564804699,59108.14678845805,,,,
