Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_cure,Dailynew_remove,Date,Predict_actual,Predict_confirm,Predict_cure,Remain_confirm,Remove,ADate,Official_confirmed,Official_cure,Official_dailynew,Official_remove
17535.0,18058.0,17535.0,18058.0,0.0,-6.584741640836e-10,8.911153137476504,-6.584741640836e-10,2020/05/17,17795.99461466663,17795.994614664403,18233.286990342447,0.0,17795.994614664403,,,,,
17535.0,18058.0,17535.0,18058.0,0.0,4.3655745685100555e-11,8.893189671209258,4.3655745685100555e-11,2020/05/18,17795.99461466663,17795.994614664447,18242.180180013656,0.0,17795.994614664447,,,,,
17534.0,18058.0,17535.0,18057.0,0.0,1.9754224922508e-09,8.876990728887906,1.9754224922508e-09,2020/05/19,17795.99461466663,17795.994614666422,18251.057170742544,0.0,17795.994614666422,,,,,
17535.0,18058.0,17535.0,18058.0,0.0,6.184563972055912e-11,8.862382997613167,6.184563972055912e-11,2020/05/20,17795.99461466663,17795.994614666484,18259.91955374016,0.0,17795.994614666484,,,,,
17535.0,18059.0,17535.0,18057.0,0.0,-9.204086381942034e-10,8.849210169180877,-9.204086381942034e-10,2020/05/21,17795.99461466663,17795.994614665564,18268.768763909342,0.0,17795.994614665564,,,,,
17536.0,18059.0,17535.0,18058.0,0.0,3.8198777474462986e-10,8.837331300452208,3.8198777474462986e-10,2020/05/22,17795.99461466663,17795.994614665946,18277.60609520979,0.0,17795.994614665946,,,,,
17535.0,18058.0,17535.0,18058.0,0.0,-1.4551915228366852e-10,8.826619290237431,-1.4551915228366852e-10,2020/05/23,17795.99461466663,17795.9946146658,18286.432714500028,0.0,17795.9946146658,,,,,
17534.0,18057.0,17535.0,18059.0,0.0,2.6557245291769505e-10,8.816959517698708,2.6557245291769505e-10,2020/05/24,17795.99461466663,17795.994614666066,18295.249674017727,0.0,17795.994614666066,,,,,
17535.0,18058.0,17535.0,18058.0,0.0,8.731149137020111e-11,8.808248628043659,8.731149137020111e-11,2020/05/25,17795.99461466663,17795.994614666153,18304.05792264577,0.0,17795.994614666153,,,,,
17535.0,18058.0,17535.0,18058.0,0.0,1.8189894035458565e-11,8.800393412398991,1.8189894035458565e-11,2020/05/26,17795.99461466663,17795.99461466617,18312.85831605817,0.0,17795.99461466617,,,,,
17536.0,18058.0,17535.0,18058.0,0.0,1.3096723705530167e-10,8.793309817330737,1.3096723705530167e-10,2020/05/27,17795.99461466663,17795.994614666302,18321.6516258755,0.0,17795.994614666302,,,,,
17535.0,18057.0,17535.0,18058.0,0.0,-3.637978807091713e-12,4.723668692335195,-3.637978807091713e-12,2020/05/28,17795.99461466663,17795.9946146663,18326.375294567835,0.0,17795.9946146663,,,,,
17535.0,18057.0,17535.0,18058.0,0.0,3.637978807091713e-12,0.05309790160754346,3.637978807091713e-12,2020/05/29,17795.99461466663,17795.994614666302,18326.428392469443,0.0,17795.994614666302,,,,,
17535.0,18059.0,17535.0,18058.0,0.0,2.1827872842550278e-11,0.04785902730145608,2.1827872842550278e-11,2020/05/30,17795.99461466663,17795.994614666324,18326.476251496744,0.0,17795.994614666324,,,,,
