Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_cure,Dailynew_remove,Date,Predict_actual,Predict_confirm,Predict_cure,Remain_confirm,Remove,ADate,Official_confirmed,Official_cure,Official_dailynew,Official_remove
49573.0,50449.0,49573.0,50451.0,0.0,1.1641532182693481e-10,1.1410037011883103,1.1641532182693481e-10,2020/06/14,50011.338331117164,50011.33833108439,50359.97834970413,0.0,50011.33833108439,,,,,
49573.0,50449.0,49574.0,50450.0,0.0,-3.281456883996725e-09,1.063589832992875,-3.281456883996725e-09,2020/06/15,50011.338331117164,50011.33833108111,50361.04193953712,0.0,50011.33833108111,,,,,
49574.0,50450.0,49574.0,50450.0,0.0,-1.775333657860756e-09,0.9914282728204852,-1.775333657860756e-09,2020/06/16,50011.338331117164,50011.338331079336,50362.03336780994,0.0,50011.338331079336,,,,,
49575.0,50450.0,49574.0,50450.0,0.0,3.7325662560760975e-09,0.9241627135852468,3.7325662560760975e-09,2020/06/17,50011.338331117164,50011.33833108307,50362.957530523534,0.0,50011.33833108307,,,,,
49574.0,50450.0,49574.0,50451.0,0.0,6.177288014441729e-09,0.8614608776842942,6.177288014441729e-09,2020/06/18,50011.338331117164,50011.338331089246,50363.81899140121,0.0,50011.338331089246,,,,,
49574.0,50450.0,49574.0,50450.0,0.0,2.61206878349185e-09,0.8030132174171741,2.61206878349185e-09,2020/06/19,50011.338331117164,50011.33833109186,50364.622004618635,0.0,50011.33833109186,,,,,
49573.0,50450.0,49574.0,50450.0,0.0,-1.2099917512387037e-08,0.748531059754896,-1.2099917512387037e-08,2020/06/20,50011.338331117164,50011.33833107976,50365.370535678376,0.0,50011.33833107976,,,,,
49574.0,50450.0,49574.0,50450.0,0.0,-1.9739673007279634e-08,0.6977453418439836,-1.9739673007279634e-08,2020/06/21,50011.338331117164,50011.33833106002,50366.068281020234,0.0,50011.33833106002,,,,,
49573.0,50451.0,49573.0,50451.0,0.0,3.2159732654690742e-09,0.6504053239841596,3.2159732654690742e-09,2020/06/22,50011.338331117164,50011.338331063234,50366.71868634421,0.0,50011.338331063234,,,,,
49574.0,50449.0,49574.0,50450.0,0.0,1.1968950275331736e-08,0.6062771582437563,1.1968950275331736e-08,2020/06/23,50011.338331117164,50011.3383310752,50367.32496350245,0.0,50011.3383310752,,,,,
49573.0,50450.0,49574.0,50450.0,0.0,-1.384614733979106e-08,0.5651429817298776,-1.384614733979106e-08,2020/06/24,50011.338331117164,50011.33833106136,50367.89010648418,0.0,50011.33833106136,,,,,
49572.0,50450.0,49574.0,50450.0,0.0,-1.2150849215686321e-09,0.5267996398979449,-1.2150849215686321e-09,2020/06/25,50011.338331117164,50011.33833106014,50368.41690612408,0.0,50011.33833106014,,,,,
49574.0,50449.0,49574.0,50450.0,0.0,1.0630174074321985e-08,0.4910577659393312,1.0630174074321985e-08,2020/06/26,50011.338331117164,50011.33833107077,50368.90796389002,0.0,50011.33833107077,,,,,
