No.,city,country,latitude,longitude,latitude of nearest station,longitude of nearest station,USAF,WBAN,R,pop,R_index
0,Aberdeen,Scotland,57.15,-2.15,57.202,-2.198,30910.0,99999.0,2.1478669807900004,997.3946,6.442102211015403
1,Adelaide,Australia,-34.916666666666664,138.6,-34.917,138.61700000000002,946750.0,99999.0,1.8408500498900002,1947.089,6.055676512711227
2,Algiers,Algeria,36.833333333333336,3.0,36.783,3.0,603720.0,99999.0,1.79591841336,7923.798000000002,7.002264703711185
3,Amsterdam,Netherlands,52.36666666666667,4.883333333333333,52.309,4.7639999999999985,62400.0,99999.0,1.99080819779,958.3389,5.936534412532268
4,Ankara,Turkey,39.91666666666666,32.916666666666664,39.95,32.883,171300.0,99999.0,2.19094769693,3006.8720000000008,7.620684314201803
5,Asuncion,Paraguay,-25.25,-57.66666666666666,-25.24,-57.519,862180.0,99999.0,1.9147587191900004,2652.073,6.5556536327773784
6,Athens,Greece,37.96666666666667,23.716666666666665,37.882,23.735,167160.0,99999.0,1.9761868076499998,3641.986,7.038105331954261
7,Auckland,New Zealand,-36.86666666666667,174.75,-37.0,174.8,931100.0,99999.0,1.76469485795,2352.75,5.950128121928504
8,Bangkok,Thailand,13.75,100.5,13.733,100.567,484550.0,99999.0,1.62849930016,17298.41,6.901630992552395
9,Barcelona,Spain,41.38333333333333,2.15,41.417,2.133,81800.0,99999.0,1.75347925588,13835.16,7.261184909933192
10,Beijing,China,39.91666666666666,116.41666666666669,40.08,116.585,545110.0,99999.0,2.1553323077599997,1031.196,6.495658976666694
11,Belem,Brazil,-1.4666666666666668,-48.48333333333333,-1.4169999999999998,-48.433,816800.0,99999.0,1.59601707066,5089.703,5.91608058261491
12,Belfast,Northern Ireland,54.61666666666667,-5.933333333333334,54.618,-5.872999999999998,39240.0,99999.0,2.06440867277,2225.252,6.91076146437746
13,Belgrade,Serbia,44.86666666666667,20.53333333333333,44.8,20.467,132740.0,99999.0,2.09888460299,7956.94,8.187330445444298
14,Berlin,Germany,52.5,13.416666666666664,52.56,13.288,103820.0,99999.0,2.3267771286700003,3808.635,8.331917521197783
15,Birmingham,England,52.41666666666666,-1.9166666666666663,52.45399999999999,-1.7480000000000002,35340.0,99999.0,1.9613894327099999,93.37722,3.87348361884603
16,Bogota,Colombia,4.533333333333333,-74.25,4.702,-74.14699999999998,802220.0,99999.0,1.96058755913,6283.642,7.446861579596098
17,Bombay,India,19.0,72.8,19.089,72.868,430030.0,99999.0,1.62344669276,28063.6,7.221348784738446
18,Bordeaux,France,44.83333333333334,-0.5166666666666667,44.828,-0.716,75100.0,99999.0,1.8180686082599997,886.4697,5.359945393029597
19,Bremen,Germany,53.08333333333334,8.816666666666666,53.048,8.787,102240.0,99999.0,2.1725416061500002,1625.7179999999996,6.976709521828246
20,Brisbane,Australia,-27.48333333333333,153.13333333333333,-27.417,153.067,945780.0,99999.0,1.7760184848099998,2208.305,5.939459897501254
21,Bristol,England,51.46666666666667,-2.583333333333333,51.383,-2.719,37243.0,99999.0,1.8966231591299998,235.375,4.501827654825258
22,Brussels,Belgium,50.86666666666667,4.366666666666666,50.8,4.35,64470.0,99999.0,1.9728643945,8671.658000000001,7.769440296219759
23,Bucharest,Romania,44.41666666666666,26.11666666666667,44.417,26.1,154220.0,99999.0,2.06069013165,8773.603000000001,8.125769947202095
24,Budapest,Hungary,47.5,19.08333333333333,47.433,19.183,128430.0,99999.0,2.1397933033900003,2683.057,7.336905592188083
25,Buenos Aires,Argentina,-34.583333333333336,-58.36666666666667,-34.559,-58.416,875820.0,99999.0,1.78797123175,17808.01,7.600021639191934
26,Cairo,Egypt,30.03333333333333,31.35,30.122,31.406,623660.0,99999.0,1.90576481868,2920.046,6.604501153268154
27,Calcutta,India,22.566666666666666,88.4,22.533,88.333,428070.0,99999.0,1.6414261904299998,29937.7,7.347405979646786
28,Canton,China,23.11666666666667,113.25,23.392,113.299,592870.0,99999.0,1.73762811652,1052.832,5.252452543088692
