No.,city,country,latitude,longitude,latitude of nearest station,longitude of nearest station,USAF,WBAN,R,pop,R_index
24,Budapest,Hungary,47.5,19.08333333333333,47.433,19.183,128430.0,99999.0,2.0784102456299998,2683.057,7.126435871102659
25,Buenos Aires,Argentina,-34.583333333333336,-58.36666666666667,-34.559,-58.416,875820.0,99999.0,1.8895097398700003,17808.01,8.031625260782624
26,Cairo,Egypt,30.03333333333333,31.35,30.122,31.406,623660.0,99999.0,1.9959509537,2920.046,6.9170446669851
27,Calcutta,India,22.566666666666666,88.4,22.533,88.333,428070.0,99999.0,1.6153565676800001,29937.7,7.23071227560012
28,Canton,China,23.11666666666667,113.25,23.392,113.299,592870.0,99999.0,1.68129290485,1052.832,5.082164077456509
29,Cape Town,South Africa,-33.916666666666664,18.366666666666667,-33.933,18.417,688190.0,99999.0,1.9100397210900002,2102.78,6.347062608381826
30,Caracas,Venezuela,10.466666666666667,-67.03333333333333,10.603,-66.991,804150.0,99999.0,1.60665396296,410.1387,4.1997747550435385
31,Cayenne,French Guiana,4.816666666666666,-52.3,4.82,-52.36,814050.0,99999.0,1.80381594125,288.9242,4.4415079743126515
32,Chihuahua,Mexico,28.61666666666667,-106.08333333333331,28.633000000000006,-106.083,762250.0,99999.0,2.10238179807,4161.203,7.6091993387627745
33,Chongqing,China,29.766666666666666,106.56666666666666,29.719,106.642,575160.0,99999.0,1.7640965208300001,703.6548,5.024105284440186
34,Copenhagen,Denmark,55.66666666666666,12.566666666666665,55.618,12.656,61800.0,99999.0,2.13239551894,681.3542,6.043229945386165
35,Dakar,Senegal,14.666666666666664,-17.466666666666665,14.74,-17.49,616410.0,99999.0,1.6850972418399999,17154.54,7.135383163091705
36,Darwin,Australia,-12.466666666666667,130.85,-12.415,130.877,941200.0,99999.0,1.8639334400799998,960.2501,5.559808508500712
37,Djibouti,Djibouti,11.5,43.05,11.55,43.133,631252.0,99999.0,1.59513718349,3439.261,5.6413484324337535
38,Dublin,Ireland,53.33333333333334,-6.25,53.42100000000001,-6.27,39690.0,99999.0,2.01531668353,345.5192,5.118354805520992
39,Durban,South Africa,-29.88333333333333,30.88333333333333,-29.97,30.951,685880.0,99999.0,1.81717274324,2881.934,6.2871173130450035
40,Edinburgh,Scotland,55.91666666666666,-3.1666666666666665,55.933,-3.35,31660.0,99999.0,2.0539470683200003,45.53886,3.4256052512152926
41,Frankfurt,Germany,50.11666666666667,8.683333333333334,50.026,8.543,106370.0,99999.0,2.16256457063,1712.43,6.993444830518886
42,Georgetown,Guyana,6.75,-58.25,6.8,-58.15,810010.0,99999.0,1.5816886789700002,3654.612,5.6354936447484985
43,Glasgow,Scotland,55.83333333333334,-4.25,55.872,-4.433,31400.0,99999.0,2.09293501757,2038.711,6.926712095554843
44,Guatemala City,Guatemala,14.616666666666667,-90.51666666666668,14.583,-90.527,786410.0,99999.0,1.7855038563900003,2982.488,6.204133629313295
45,Guayaquil,Ecuador,-2.1666666666666665,-79.93333333333334,-2.157,-79.884,842030.0,99999.0,1.69274586018,1303.387,5.2735913910189955
46,Hamburg,Germany,53.55,10.033333333333333,53.63,9.988,101470.0,99999.0,2.14568614303,2038.828,7.101349016928539
47,Hammerfest,Norway,70.63333333333334,23.63333333333333,70.683,23.683000000000003,10520.0,99999.0,2.1825358574,12.15164,2.442213782546439
48,Havana,Cuba,23.13333333333333,-82.38333333333334,22.989,-82.40899999999998,782240.0,99999.0,1.73796889885,1687.26,5.609189179922079
49,Helsinki,Finland,60.16666666666666,25.0,60.2,24.967,29980.0,99999.0,2.0969912989200004,3220.401,7.356339399095007
50,Hobart,Tasmania,-42.86666666666667,147.31666666666666,-42.9,147.233,959790.0,99999.0,2.1561627645700003,0.4202469,0.3285212600526588
51,Hong Kong,China,22.33333333333333,114.18333333333334,22.4,114.2,450390.0,99999.0,1.62472615739,12119.65,6.634611361293386
52,Iquique,Chile,-20.166666666666668,-70.11666666666666,-20.535,-70.181,854180.0,99999.0,1.88862879961,103.3251,3.811987234759898
53,Irkutsk,Russia,52.5,104.33333333333331,52.268,104.389,307100.0,99999.0,2.07678268885,499.1978,5.605530917762515
54,Jakarta,Indonesia,-6.2666666666666675,106.8,-6.183,106.833,967450.0,99999.0,1.5912969267299997,18962.52,6.807439284347759
55,Johannesburg,South Africa,-26.2,28.066666666666666,-26.15,28.0,683610.0,99999.0,1.89550540382,2322.333,6.380482464317169
56,Kingston,Jamaica,17.983333333333334,-76.81666666666666,17.936,-76.788,783970.0,99999.0,1.63157614331,1341.31,5.103330050075824
57,Kinshasa,Congo,-4.3,15.283333333333333,-4.317,15.317,642110.0,99999.0,1.67276427493,25125.69,7.360389104073221
58,Kuala Lumpur,Malaysia,3.1333333333333333,101.7,3.131,101.549,486470.0,99999.0,1.59053823735,5398.286,5.936423651722246
59,La Paz,Bolivia,-16.45,-68.36666666666666,-16.512999999999998,-68.192,852010.0,99999.0,2.12985985759,2954.519,7.3919635164950765
60,Leeds,England,53.75,-1.5,53.86600000000001,-1.661,33463.0,99999.0,2.0929861322,1334.547,6.541961309628727
61,Lima,Peru,-12.0,-77.03333333333333,-12.022,-77.11399999999998,846280.0,99999.0,1.7454161903,9720.381,6.9602449514308145
62,Lisbon,Portugal,38.73333333333333,-9.15,38.717,-9.15,85350.0,99999.0,1.768057641,10569.0,7.114796529265872
63,Liverpool,England,53.41666666666666,-3.0,53.334,-2.85,33233.0,99999.0,2.09727622716,2435.034,7.102810469435794
64,London,England,51.53333333333333,-0.08333333333333333,51.5,-0.117,37700.0,99999.0,2.10704163194,11821.71,8.581384351815684
65,Lyons,France,45.75,4.833333333333333,45.727,4.944,74800.0,99999.0,1.9334507135499999,1924.677,6.350580202136115
66,Madrid,Spain,40.43333333333333,-3.7,40.45,-3.717,82200.0,99999.0,2.14640412996,6176.469,8.136611473404633
67,Manchester,England,53.5,-2.25,53.354,-2.275,33340.0,99999.0,2.13115449852,694.0719,6.056804447078234
68,Manila,Philippines,14.583333333333336,120.95,14.583,120.983,984250.0,99999.0,1.6601455246,23782.0,7.265239469996046
69,Marseilles,France,43.33333333333334,5.333333333333333,43.43600000000001,5.214,76500.0,99999.0,1.84776274873,1277.097,5.7401928947497645
70,Mazatlan,Mexico,23.2,-106.41666666666669,23.2,-106.417,764580.0,99999.0,1.63282875786,5566.43,6.116012817798942
71,Mecca,Saudi Arabia,21.48333333333333,39.75,21.333,39.967,410320.0,99999.0,1.9269351050099999,259.1088,4.653847041204024
72,Melbourne,Australia,-37.78333333333333,144.96666666666667,-37.833,144.983,959360.0,99999.0,1.9713239417400001,4896.222,7.274086368443087
73,Mexico City,Mexico,19.433333333333334,-99.11666666666666,19.436,-99.072,766793.0,99999.0,2.14424956421,9862.589,8.564207738731367
74,Milan,Italy,45.45,9.166666666666666,45.445,9.277,160800.0,99999.0,1.9746557807499998,1451.524,6.24410508726603
75,Montevideo,Uruguay,-34.88333333333333,-56.16666666666666,-34.85,-56.2,865850.0,99999.0,1.82408044772,6981.874,7.011827634872163
76,Moscow,Russia,55.75,37.6,55.833,37.617,276120.0,99999.0,2.28703364336,12686.32,9.384544998258182
77,Munich,Germany,48.13333333333333,11.583333333333336,48.354,11.786,108660.0,99999.0,2.03611120365,350.6331,5.184121864301317
78,Nagasaki,Japan,32.8,129.95,32.733000000000004,129.86700000000002,478170.0,99999.0,1.68728329954,999.5261,5.062235311660454
79,Nagoya,Japan,35.11666666666667,136.93333333333334,35.167,136.967,476360.0,99999.0,1.97542026694,7260.699,7.627173197224667
80,Nairobi,Kenya,-1.4166666666666667,36.91666666666666,-1.319,36.928,637400.0,99999.0,1.78011856155,2135.633,5.927314056417031
81,Nanjing (Nanking),China,32.05,118.88333333333334,31.742,118.862,582380.0,99999.0,1.67273219497,1032.178,5.041907814583146
82,Naples,Italy,40.833333333333336,14.25,40.9,14.3,162890.0,34113.0,1.9220993184400001,3656.205,6.848726850348611
83,New Delhi,India,28.58333333333333,77.2,28.585,77.206,421820.0,99999.0,1.68744121646,4132.13,6.102258345228786
84,Newcastle-on-Tyne,England,54.96666666666667,-1.6166666666666667,55.038,-1.692,32433.0,99999.0,2.0718362022099996,1251.653,6.418197964210061
85,Odessa,Ukraine,46.45,30.8,46.427,30.676,338370.0,99999.0,1.9471492654099998,7682.388000000001,7.565751212054515
86,Osaka,Japan,34.53333333333333,135.5,34.596,135.60299999999998,477790.0,99999.0,1.97318533288,6408.274,7.5115393648305995
87,Oslo,Norway,59.95,10.7,59.95,10.717,14920.0,99999.0,2.2942363606200002,1602.34,7.353086331211683
88,Panama City,Panama,8.966666666666667,-79.53333333333333,8.967,-79.55,783842.0,99999.0,1.59311093196,222.3668,3.742247246815093
89,Paramaribo,Suriname,5.75,-55.25,5.811,-55.191,812000.0,99999.0,1.6048820916,2360.229,5.41348894278294
90,Paris,France,48.8,2.333333333333333,48.817,2.333,71560.0,99999.0,1.9984102411000002,18263.82,8.516455852179245
91,Perth,Australia,-31.95,115.86666666666666,-31.917,115.867,946080.0,99999.0,1.9068482292900002,2350.76,6.428734771107462
92,Plymouth,England,50.41666666666666,-4.083333333333333,50.35,-4.117,38270.0,99999.0,1.8980588554099997,1853.144,6.203128635209833
93,Port Moresby,Papua New Guinea,-9.416666666666666,147.13333333333333,-9.443,147.22,920350.0,99999.0,1.61340733567,1453.856,5.102917004687491
94,Prague,Czech Republic,50.08333333333334,14.433333333333335,50.067,14.433,115190.0,99999.0,2.1364371864200002,2760.349,7.3517395072391984
95,Rangoon,Myanmar,16.833333333333332,96.0,16.907,96.133,480970.0,99999.0,1.68123350998,9697.321,6.702567841578793
96,Reykjavik,Iceland,64.06666666666666,-21.966666666666665,64.13,-21.941,40300.0,99999.0,2.05250490426,461.7459,5.470628716009986
97,Rio de Janeiro,Brazil,-22.95,-43.2,-22.91,-43.163,837550.0,99999.0,1.7582318892900002,4247.514,6.379282089734662
98,Rome,Italy,41.9,12.45,41.952,12.499,162350.0,99999.0,2.0181947226,4777.7440000000015,7.425571624815346
99,Salvador,Brazil,-12.933333333333335,-38.45,-13.0,-38.5,866780.0,99999.0,1.6250692997100002,16079.78,6.835540550303358
100,Santiago,Chile,-33.46666666666667,-70.75,-33.433,-70.683,855770.0,99999.0,2.0654101856900002,6176.538000000001,7.82958879203427
101,St. Petersburg,Russia,59.93333333333333,30.3,59.8,30.263,260630.0,99999.0,2.1105084332099997,1254.947,6.540405090138345
102,Sao Paulo,Brazil,-23.516666666666666,-46.51666666666666,-23.432,-46.47,830750.0,99999.0,1.8811967058,4766.436,6.919577383469347
103,Shanghai,China,31.16666666666667,121.46666666666668,31.198,121.336,583670.0,99999.0,1.68800459296,4385.258,6.147871692564422
104,Singapore,Singapore,1.2333333333333334,103.91666666666669,1.36,103.91,486940.0,99999.0,1.59660727002,11169.73,6.46319644019877
105,Sofia,Bulgaria,42.66666666666666,23.33333333333333,42.695,23.406,156140.0,99999.0,2.1130438416999997,1064.292,6.397174019831787
106,Stockholm,Sweden,59.28333333333333,18.05,59.35,18.067,24840.0,99999.0,2.1254824269099997,7686.343000000002,8.259149153831748
107,Sydney,Australia,-34.0,151.0,-33.924,150.988,947650.0,99999.0,1.8876519573099997,608.4972,5.25705730855487
108,Tananarive,Madagascar,-18.83333333333333,47.55,-18.867,47.5,670850.0,99999.0,1.9119644342500002,8588.923,7.521647570560446
109,Teheran,Iran,35.75,51.75,35.689,51.313,407540.0,99999.0,2.18539690019,5396.4540000000015,8.156314161666296
110,Tokyo,Japan,35.666666666666664,139.75,35.683,139.767,476620.0,99999.0,1.85765066776,11452.72,7.540104791402988
111,Tripoli,Libya,32.95,13.2,32.15,13.0,620110.0,99999.0,1.9591573026099998,4.833547,1.5005826449847695
112,Venice,Italy,45.43333333333333,12.333333333333336,45.433,12.383,161010.0,99999.0,1.8411096655,481.5823,4.94074922225529
113,Veracruz,Mexico,19.166666666666668,-96.16666666666669,19.146,-96.187,766913.0,99999.0,1.51677077974,2294.898,5.09779468018966
114,Vienna,Austria,48.23333333333333,16.333333333333332,48.25,16.367,110350.0,99999.0,2.07723496303,3983.11,7.478734097743302
115,Vladivostok,Russia,43.16666666666666,132.0,43.117,131.933,319600.0,99999.0,1.97786474553,1017.559,5.9493898413494035
116,Warsaw,Poland,52.23333333333333,21.0,52.166,20.967,123750.0,99999.0,1.97523003303,1867.319,6.461868326857035
117,Wellington,New Zealand,-41.28333333333333,174.78333333333333,-41.3,174.8,934360.0,488.0,1.9662324945099998,2740.428,6.759861786431196
118,Zurich,Switzerland,47.35,8.516666666666667,47.383,8.567,66600.0,99999.0,1.8481413360900003,4702.568,6.787164931720713
119,Manama,Bahrain,26.2,50.6,26.271,50.63399999999999,411500.0,99999.0,1.89753422725,10169.62,7.604078905641366
120,Zagreb,Croatia,45.81666666666667,15.983333333333333,45.8,15.967,142360.0,99999.0,2.03147876424,1251.566,6.29311617317542
121,Vilnius,Lithuania,54.06666666666667,25.316666666666666,53.902,25.317,268320.0,99999.0,2.05558625701,80.20245,3.9252840661043744
122,New York,U.S.A,40.7,-74.0,40.779,-73.969,725053.0,94728.0,2.2581337604700003,24316.74,9.904001273063717
123,Ottawa,Canada,45.41666666666666,-75.71666666666667,45.383,-75.717,710630.0,99999.0,2.34758348104,3361.653,8.279180532303764
124,Los Angeles,U.S.A,34.05,-118.25,34.024,-118.291,722874.0,93134.0,1.9949684412900002,7049.065,7.677023832596657
125,Austin,U.S.A,30.28333333333333,-97.73333333333332,30.321,-97.76,722544.0,13958.0,1.9966482757099997,1179.7,6.1339821616830985
126,Vancouver,Canada,49.21666666666667,-123.1,49.283,-123.117,712010.0,99999.0,1.9645583724000002,9235.753,7.79049420127447
127,Abu Dhabi,United Arab Emirates,24.466666666666665,54.36666666666667,24.428,54.458,412160.0,99999.0,1.8135912776099998,37.42906,2.8739251213752586
128,Chisinau,Moldova,47.0,28.08333333333333,47.333,28.083,337480.0,99999.0,1.9820430978,94.55805,3.92497509166985
129,Yerevan,Armenia,40.18333333333333,44.51666666666666,40.147,44.396,353946.0,99999.0,1.96852184147,1389.28,6.187265478753458
130,Bangalore,India,12.966666666666667,77.56666666666666,12.967,77.583,432950.0,99999.0,1.8197693116099998,15537.8,7.627412896638577
131,Kuwait City,Kuwait,29.35,47.93333333333333,29.3,47.933,405800.0,99999.0,2.02814909543,5722.624,7.621117234420955
132,Muscat,Oman,23.6,58.61666666666667,23.593000000000004,58.284,412560.0,99999.0,1.73004410134,952.7557,5.1545576605751116
