No.,city,country,latitude,longitude,latitude of nearest station,longitude of nearest station,USAF,WBAN,R,pop,R_index
24,Buenos Aires,Argentina,-34.583333333333336,-58.36666666666667,-34.559,-58.416,875820.0,99999.0,1.65017272693,17808.01,7.0142898332862735
25,Cairo,Egypt,30.03333333333333,31.35,30.122,31.406,623660.0,99999.0,2.31607573537,2920.046,8.026449389438548
26,Calcutta,India,22.566666666666666,88.4,22.533,88.333,428070.0,99999.0,1.37670572636,29937.7,6.162455518893347
27,Canton,China,23.11666666666667,113.25,23.392,113.299,592870.0,99999.0,1.24306882961,1052.832,3.7575128839394436
28,Cape Town,South Africa,-33.916666666666664,18.366666666666667,-33.933,18.417,688190.0,99999.0,2.09095102501,2102.78,6.948230929577239
29,Caracas,Venezuela,10.466666666666667,-67.03333333333333,10.603,-66.991,804150.0,99999.0,1.14538870309,410.1387,2.9940327356409115
30,Cayenne,French Guiana,4.816666666666666,-52.3,4.82,-52.36,814050.0,99999.0,0.989687068402,288.9242,2.436891096181066
31,Chihuahua,Mexico,28.61666666666667,-106.08333333333331,28.633000000000006,-106.083,762250.0,99999.0,2.6042224466,4161.203,9.42552286975237
32,Chongqing,China,29.766666666666666,106.56666666666666,29.719,106.642,575160.0,99999.0,1.8490771595400002,703.6548,5.266128139185761
33,Copenhagen,Denmark,55.66666666666666,12.566666666666665,55.618,12.656,61800.0,99999.0,2.45905667442,681.3542,6.968990883850568
34,Dakar,Senegal,14.666666666666664,-17.466666666666665,14.74,-17.49,616410.0,99999.0,1.29163767531,17154.54,5.469316246199741
35,Darwin,Australia,-12.466666666666667,130.85,-12.415,130.877,941200.0,99999.0,1.1588688388500001,960.2501,3.4567161530178
36,Djibouti,Djibouti,11.5,43.05,11.55,43.133,631252.0,99999.0,1.39133168416,3439.261,4.920571657829853
37,Dublin,Ireland,53.33333333333334,-6.25,53.42100000000001,-6.27,39690.0,99999.0,1.9484711263999999,345.5192,4.948585318988097
38,Durban,South Africa,-29.88333333333333,30.88333333333333,-29.97,30.951,685880.0,99999.0,1.6242233985799999,2881.934,5.619544475038619
39,Edinburgh,Scotland,55.91666666666666,-3.1666666666666665,55.933,-3.35,31660.0,99999.0,2.05510694593,45.53886,3.427539713350596
40,Frankfurt,Germany,50.11666666666667,8.683333333333334,50.026,8.543,106370.0,99999.0,2.33895445404,1712.43,7.563866141883535
41,Georgetown,Guyana,6.75,-58.25,6.8,-58.15,810010.0,99999.0,1.12057356702,3654.612,3.9925589020000456
42,Glasgow,Scotland,55.83333333333334,-4.25,55.872,-4.433,31400.0,99999.0,1.89251928817,2038.711,6.26342248296753
43,Guatemala City,Guatemala,14.616666666666667,-90.51666666666668,14.583,-90.527,786410.0,99999.0,1.6381672441400001,2982.488,5.692179523127564
44,Guayaquil,Ecuador,-2.1666666666666665,-79.93333333333334,-2.157,-79.884,842030.0,99999.0,1.18950561703,1303.387,3.705793485663053
45,Hamburg,Germany,53.55,10.033333333333333,53.63,9.988,101470.0,99999.0,2.30971587051,2038.828,7.644220744823587
46,Hammerfest,Norway,70.63333333333334,23.63333333333333,70.683,23.683000000000003,10520.0,99999.0,2.55234028726,12.15164,2.856017511080232
47,Havana,Cuba,23.13333333333333,-82.38333333333334,22.989,-82.40899999999998,782240.0,99999.0,1.48039559114,1687.26,4.77788695604473
48,Helsinki,Finland,60.16666666666666,25.0,60.2,24.967,29980.0,99999.0,2.1625335179099996,3220.401,7.586264438893008
49,Hobart,Tasmania,-42.86666666666667,147.31666666666666,-42.9,147.233,959790.0,99999.0,1.8010749985699999,0.4202469,0.2744187209343433
50,Hong Kong,China,22.33333333333333,114.18333333333334,22.4,114.2,450390.0,99999.0,1.26411209354,12119.65,5.162034487843639
51,Irkutsk,Russia,52.5,104.33333333333331,52.268,104.389,307100.0,99999.0,2.7712491596,499.1978,7.479994381869187
52,Jakarta,Indonesia,-6.2666666666666675,106.8,-6.183,106.833,967450.0,99999.0,1.1099299179000002,18962.52,4.748190233429237
53,Johannesburg,South Africa,-26.2,28.066666666666666,-26.15,28.0,683610.0,99999.0,2.54611256347,2322.333,8.570498681068734
54,Kingston,Jamaica,17.983333333333334,-76.81666666666666,17.936,-76.788,783970.0,99999.0,1.3478235023700003,1341.31,4.215793550332864
55,Kinshasa,Congo,-4.3,15.283333333333333,-4.317,15.317,642110.0,99999.0,1.3587980085,25125.69,5.978895057893506
56,Kuala Lumpur,Malaysia,3.1333333333333333,101.7,3.131,101.549,486470.0,99999.0,0.9690652982919999,5398.286,3.6168776215205156
57,Leeds,England,53.75,-1.5,53.86600000000001,-1.661,33463.0,99999.0,2.11670670116,1334.547,6.616103723661631
58,Lisbon,Portugal,38.73333333333333,-9.15,38.717,-9.15,85350.0,99999.0,1.9039056389500002,10569.0,7.661459059892258
59,Liverpool,England,53.41666666666666,-3.0,53.334,-2.85,33233.0,99999.0,2.0124543031799997,2435.034,6.815545472159463
60,London,England,51.53333333333333,-0.08333333333333333,51.5,-0.117,37700.0,99999.0,2.22731222008,11821.71,9.071212425168937
61,Lyons,France,45.75,4.833333333333333,45.727,4.944,74800.0,99999.0,2.48562063791,1924.677,8.164228393569534
62,Madrid,Spain,40.43333333333333,-3.7,40.45,-3.717,82200.0,99999.0,2.52041492817,6176.469,9.5544155623063
63,Manchester,England,53.5,-2.25,53.354,-2.275,33340.0,99999.0,2.07794012905,694.0719,5.905567626904853
64,Manila,Philippines,14.583333333333336,120.95,14.583,120.983,984250.0,99999.0,1.51435725822,23782.0,6.627231143935909
65,Marseilles,France,43.33333333333334,5.333333333333333,43.43600000000001,5.214,76500.0,99999.0,2.14966720752,1277.097,6.678078362151218
66,Mazatlan,Mexico,23.2,-106.41666666666669,23.2,-106.417,764580.0,99999.0,1.4651158858700002,5566.43,5.48781829962727
67,Mecca,Saudi Arabia,21.48333333333333,39.75,21.333,39.967,410320.0,99999.0,2.19087653394,259.1088,5.291306514999158
68,Melbourne,Australia,-37.78333333333333,144.96666666666667,-37.833,144.983,959360.0,99999.0,1.9724209423099999,4896.222,7.27813424546799
69,Mexico City,Mexico,19.433333333333334,-99.11666666666666,19.436,-99.072,766793.0,99999.0,2.27926674081,9862.589,9.103471063299372
70,Milan,Italy,45.45,9.166666666666666,45.445,9.277,160800.0,99999.0,2.35679535145,1451.524,7.452477534106992
71,Moscow,Russia,55.75,37.6,55.833,37.617,276120.0,99999.0,2.54099894004,12686.32,10.42665855072344
72,Munich,Germany,48.13333333333333,11.583333333333336,48.354,11.786,108660.0,99999.0,2.4743856284400003,350.6331,6.300007884693985
73,Nagasaki,Japan,32.8,129.95,32.733000000000004,129.86700000000002,478170.0,99999.0,1.8871821824400001,999.5261,5.661977621712205
74,Nagoya,Japan,35.11666666666667,136.93333333333334,35.167,136.967,476360.0,99999.0,2.31921800493,7260.699,8.95458941156051
75,Nairobi,Kenya,-1.4166666666666667,36.91666666666666,-1.319,36.928,637400.0,99999.0,1.4439154343,2135.633,4.807848440472261
76,Nanjing (Nanking),China,32.05,118.88333333333334,31.742,118.862,582380.0,99999.0,2.09757939771,1032.178,6.3224716956035705
77,Naples,Italy,40.833333333333336,14.25,40.9,14.3,162890.0,34113.0,2.3591524004299997,3656.205,8.406012235623026
78,New Delhi,India,28.58333333333333,77.2,28.585,77.206,421820.0,99999.0,1.86329916539,4132.13,6.738209764433882
79,Newcastle-on-Tyne,England,54.96666666666667,-1.6166666666666667,55.038,-1.692,32433.0,99999.0,2.2228249623400003,1251.653,6.885935593203739
80,Odessa,Ukraine,46.45,30.8,46.427,30.676,338370.0,99999.0,2.47810440068,7682.388000000001,9.628805405986443
81,Osaka,Japan,34.53333333333333,135.5,34.596,135.60299999999998,477790.0,99999.0,2.47263718321,6408.274,9.412857082976963
82,Oslo,Norway,59.95,10.7,59.95,10.717,14920.0,99999.0,3.11135929788,1602.34,9.97198628590612
83,Panama City,Panama,8.966666666666667,-79.53333333333333,8.967,-79.55,783842.0,99999.0,1.24433183506,222.3668,2.92295865307299
84,Paramaribo,Suriname,5.75,-55.25,5.811,-55.191,812000.0,99999.0,1.19199511227,2360.229,4.020764138312325
85,Paris,France,48.8,2.333333333333333,48.817,2.333,71560.0,99999.0,2.05210828733,18263.82,8.74529627275993
86,Perth,Australia,-31.95,115.86666666666666,-31.917,115.867,946080.0,99999.0,2.21431492991,2350.76,7.465325853120036
87,Plymouth,England,50.41666666666666,-4.083333333333333,50.35,-4.117,38270.0,99999.0,1.63597470168,1853.144,5.346600022198978
88,Port Moresby,Papua New Guinea,-9.416666666666666,147.13333333333333,-9.443,147.22,920350.0,99999.0,0.9765990169650001,1453.856,3.0888069120885
89,Prague,Czech Republic,50.08333333333334,14.433333333333335,50.067,14.433,115190.0,99999.0,2.43184841751,2760.349,8.368285386655272
90,Rangoon,Myanmar,16.833333333333332,96.0,16.907,96.133,480970.0,99999.0,1.4238777032799999,9697.321,5.676568333722499
91,Reykjavik,Iceland,64.06666666666666,-21.966666666666665,64.13,-21.941,40300.0,99999.0,3.1870834702999997,461.7459,8.494669277893877
92,Rio de Janeiro,Brazil,-22.95,-43.2,-22.91,-43.163,837550.0,99999.0,1.41979073166,4247.514,5.151337341121345
93,Rome,Italy,41.9,12.45,41.952,12.499,162350.0,99999.0,2.27666779395,4777.7440000000015,8.376575154307696
94,St. Petersburg,Russia,59.93333333333333,30.3,59.8,30.263,260630.0,99999.0,2.11927838125,1254.947,6.567582907529875
95,Sao Paulo,Brazil,-23.516666666666666,-46.51666666666666,-23.432,-46.47,830750.0,99999.0,1.3675124808599999,4766.436,5.030100470087116
96,Shanghai,China,31.16666666666667,121.46666666666668,31.198,121.336,583670.0,99999.0,2.35170918069,4385.258,8.56514630434452
97,Singapore,Singapore,1.2333333333333334,103.91666666666669,1.36,103.91,486940.0,99999.0,1.0844374161700001,11169.73,4.389891101849047
98,Sofia,Bulgaria,42.66666666666666,23.33333333333333,42.695,23.406,156140.0,99999.0,2.09954975841,1064.292,6.3563211055000215
99,Stockholm,Sweden,59.28333333333333,18.05,59.35,18.067,24840.0,99999.0,2.72085125718,7686.343000000002,10.57261921996205
100,Sydney,Australia,-34.0,151.0,-33.924,150.988,947650.0,99999.0,2.0883286175499998,608.4972,5.815936131150143
101,Tananarive,Madagascar,-18.83333333333333,47.55,-18.867,47.5,670850.0,99999.0,1.13582244265,8588.923,4.468313302960387
102,Teheran,Iran,35.75,51.75,35.689,51.313,407540.0,99999.0,2.6886864855000003,5396.4540000000015,10.03468599047516
103,Tokyo,Japan,35.666666666666664,139.75,35.683,139.767,476620.0,99999.0,2.04679408318,11452.72,8.307827807157272
104,Tripoli,Libya,32.95,13.2,32.15,13.0,620110.0,99999.0,1.47120891637,4.833547,1.1268470194356526
105,Venice,Italy,45.43333333333333,12.333333333333336,45.433,12.383,161010.0,99999.0,2.2303221836400002,481.5823,5.985228800157016
106,Veracruz,Mexico,19.166666666666668,-96.16666666666669,19.146,-96.187,766913.0,99999.0,1.14614602841,2294.898,3.8521424623901055
107,Vienna,Austria,48.23333333333333,16.333333333333332,48.25,16.367,110350.0,99999.0,2.6668251154,3983.11,9.601453989667009
108,Vladivostok,Russia,43.16666666666666,132.0,43.117,131.933,319600.0,99999.0,2.5814256915000002,1017.559,7.764892831988401
109,Warsaw,Poland,52.23333333333333,21.0,52.166,20.967,123750.0,99999.0,2.69191821751,1867.319,8.806478626458349
110,Wellington,New Zealand,-41.28333333333333,174.78333333333333,-41.3,174.8,934360.0,488.0,1.7009722661200002,2740.428,5.847903263540224
111,Zurich,Switzerland,47.35,8.516666666666667,47.383,8.567,66600.0,99999.0,2.6991911477999997,4702.568,9.912583602029775
112,Manama,Bahrain,26.2,50.6,26.271,50.63399999999999,411500.0,99999.0,1.55370977618,10169.62,6.2262548758666165
113,Zagreb,Croatia,45.81666666666667,15.983333333333333,45.8,15.967,142360.0,99999.0,2.66046651051,1251.566,8.241594802860599
114,Vilnius,Lithuania,54.06666666666667,25.316666666666666,53.902,25.317,268320.0,99999.0,2.46872018574,80.20245,4.714191864101528
115,New York,U.S.A,40.7,-74.0,40.779,-73.969,725053.0,94728.0,1.98237316086,24316.74,8.694536458618975
116,Ottawa,Canada,45.41666666666666,-75.71666666666667,45.383,-75.717,710630.0,99999.0,1.8967186279700001,3361.653,6.689123546307475
117,Los Angeles,U.S.A,34.05,-118.25,34.024,-118.291,722874.0,93134.0,2.0126001271500003,7049.065,7.744873964836619
118,Austin,U.S.A,30.28333333333333,-97.73333333333332,30.321,-97.76,722544.0,13958.0,1.63828973425,1179.7,5.033054708638945
119,Vancouver,Canada,49.21666666666667,-123.1,49.283,-123.117,712010.0,99999.0,2.15125282648,9235.753,8.530834667790375
120,Abu Dhabi,United Arab Emirates,24.466666666666665,54.36666666666667,24.428,54.458,412160.0,99999.0,1.84632199445,37.42906,2.925792171315562
