No.,city,country,latitude,longitude,latitude of nearest station,longitude of nearest station,USAF,WBAN,R,pop,R_index
83,New Delhi,India,28.58333333333333,77.2,28.585,77.206,421820.0,99999.0,1.65768544768,4132.13,5.9946531815138835
84,Newcastle-on-Tyne,England,54.96666666666667,-1.6166666666666667,55.038,-1.692,32433.0,99999.0,1.98536509202,1251.653,6.150325097237064
85,Odessa,Ukraine,46.45,30.8,46.427,30.676,338370.0,99999.0,1.91276935085,7682.388000000001,7.432166239975922
86,Osaka,Japan,34.53333333333333,135.5,34.596,135.60299999999998,477790.0,99999.0,1.80333274189,6408.274,6.86494302024007
87,Oslo,Norway,59.95,10.7,59.95,10.717,14920.0,99999.0,2.1115999359,1602.34,6.767731909478482
88,Panama City,Panama,8.966666666666667,-79.53333333333333,8.967,-79.55,783842.0,99999.0,1.59043191757,222.3668,3.7359541921231507
89,Paramaribo,Suriname,5.75,-55.25,5.811,-55.191,812000.0,99999.0,1.60091621998,2360.229,5.4001115100882044
90,Paris,France,48.8,2.333333333333333,48.817,2.333,71560.0,99999.0,2.1140592995299996,18263.82,9.009307660185918
91,Perth,Australia,-31.95,115.86666666666666,-31.917,115.867,946080.0,99999.0,1.7673882067,2350.76,5.958560227254232
92,Plymouth,England,50.41666666666666,-4.083333333333333,50.35,-4.117,38270.0,99999.0,2.054843188,1853.144,6.715522326411369
93,Port Moresby,Papua New Guinea,-9.416666666666666,147.13333333333333,-9.443,147.22,920350.0,99999.0,1.56783356432,1453.856,4.9587753687545675
94,Prague,Czech Republic,50.08333333333334,14.433333333333335,50.067,14.433,115190.0,99999.0,2.0422107890900003,2760.349,7.027495044411544
95,Rangoon,Myanmar,16.833333333333332,96.0,16.907,96.133,480970.0,99999.0,1.5340229856299998,9697.321,6.115684151363744
96,Reykjavik,Iceland,64.06666666666666,-21.966666666666665,64.13,-21.941,40300.0,99999.0,2.05282357163,461.7459,5.471478073719951
97,Rio de Janeiro,Brazil,-22.95,-43.2,-22.91,-43.163,837550.0,99999.0,1.78291894431,4247.514,6.468852577505176
98,Rome,Italy,41.9,12.45,41.952,12.499,162350.0,99999.0,1.95545351545,4777.7440000000015,7.194727037668915
99,Salvador,Brazil,-12.933333333333335,-38.45,-13.0,-38.5,866780.0,99999.0,1.6787816338100001,16079.78,7.061471123145704
100,Santiago,Chile,-33.46666666666667,-70.75,-33.433,-70.683,855770.0,99999.0,1.938173194,6176.538000000001,7.347256841233237
101,St. Petersburg,Russia,59.93333333333333,30.3,59.8,30.263,260630.0,99999.0,2.24876866296,1254.947,6.968869575847709
102,Sao Paulo,Brazil,-23.516666666666666,-46.51666666666666,-23.432,-46.47,830750.0,99999.0,1.97873015906,4766.436,7.278333209071622
103,Shanghai,China,31.16666666666667,121.46666666666668,31.198,121.336,583670.0,99999.0,1.72037019985,4385.258,6.265750280834599
104,Singapore,Singapore,1.2333333333333334,103.91666666666669,1.36,103.91,486940.0,99999.0,1.6149593308,11169.73,6.537487078936825
105,Sofia,Bulgaria,42.66666666666666,23.33333333333333,42.695,23.406,156140.0,99999.0,1.9888279019599997,1064.292,6.021114154498175
106,Stockholm,Sweden,59.28333333333333,18.05,59.35,18.067,24840.0,99999.0,2.12863155414,7686.343000000002,8.27138595765928
107,Sydney,Australia,-34.0,151.0,-33.924,150.988,947650.0,99999.0,1.88252783526,608.4972,5.242786773582275
108,Tananarive,Madagascar,-18.83333333333333,47.55,-18.867,47.5,670850.0,99999.0,1.8447903810799997,8588.923,7.257385566111065
109,Teheran,Iran,35.75,51.75,35.689,51.313,407540.0,99999.0,2.14509223164,5396.4540000000015,8.0058895230814
110,Tokyo,Japan,35.666666666666664,139.75,35.683,139.767,476620.0,99999.0,1.8203328845700002,11452.72,7.388633903620437
111,Tripoli,Libya,32.95,13.2,32.15,13.0,620110.0,99999.0,1.75068365849,4.833547,1.3409058636020565
112,Venice,Italy,45.43333333333333,12.333333333333336,45.433,12.383,161010.0,99999.0,2.0208891528,481.5823,5.423200310693688
113,Veracruz,Mexico,19.166666666666668,-96.16666666666669,19.146,-96.187,766913.0,99999.0,1.69855762213,2294.898,5.708771638898655
114,Vienna,Austria,48.23333333333333,16.333333333333332,48.25,16.367,110350.0,99999.0,1.9629551083599999,3983.11,7.067288757655727
115,Vladivostok,Russia,43.16666666666666,132.0,43.117,131.933,319600.0,99999.0,1.81877961532,1017.559,5.470863966554309
116,Warsaw,Poland,52.23333333333333,21.0,52.166,20.967,123750.0,99999.0,1.9893040866099998,1867.319,6.507910903943401
117,Wellington,New Zealand,-41.28333333333333,174.78333333333333,-41.3,174.8,934360.0,488.0,1.93779132965,2740.428,6.662081720220554
118,Zurich,Switzerland,47.35,8.516666666666667,47.383,8.567,66600.0,99999.0,2.10883845232,4702.568,7.74455617151646
119,Manama,Bahrain,26.2,50.6,26.271,50.63399999999999,411500.0,99999.0,1.7369931598599997,10169.62,6.960735072102907
120,Zagreb,Croatia,45.81666666666667,15.983333333333333,45.8,15.967,142360.0,99999.0,2.09032378591,1251.566,6.475406317724814
121,Vilnius,Lithuania,54.06666666666667,25.316666666666666,53.902,25.317,268320.0,99999.0,2.06535562554,80.20245,3.943939350695784
122,New York,U.S.A,40.7,-74.0,40.779,-73.969,725053.0,94728.0,2.21981954553,24316.74,9.735958068456025
123,Ottawa,Canada,45.41666666666666,-75.71666666666667,45.383,-75.717,710630.0,99999.0,2.08196538537,3361.653,7.342429961148595
124,Los Angeles,U.S.A,34.05,-118.25,34.024,-118.291,722874.0,93134.0,1.86462338495,7049.065,7.175430883418834
125,Austin,U.S.A,30.28333333333333,-97.73333333333332,30.321,-97.76,722544.0,13958.0,1.8157094750999998,1179.7,5.578112913803971
126,Vancouver,Canada,49.21666666666667,-123.1,49.283,-123.117,712010.0,99999.0,1.8151880295400002,9235.753,7.198163219288114
127,Abu Dhabi,United Arab Emirates,24.466666666666665,54.36666666666667,24.428,54.458,412160.0,99999.0,1.7558634659099999,37.42906,2.782446181056751
128,Chisinau,Moldova,47.0,28.08333333333333,47.333,28.083,337480.0,99999.0,1.88890007059,94.55805,3.7405270026410276
129,Yerevan,Armenia,40.18333333333333,44.51666666666666,40.147,44.396,353946.0,99999.0,2.1383697736099996,1389.28,6.721114900704865
130,Bangalore,India,12.966666666666667,77.56666666666666,12.967,77.583,432950.0,99999.0,1.70208919166,15537.8,7.1341663851945105
131,Kuwait City,Kuwait,29.35,47.93333333333333,29.3,47.933,405800.0,99999.0,1.95135010748,5722.624,7.332531897193693
132,Muscat,Oman,23.6,58.61666666666667,23.593000000000004,58.284,412560.0,99999.0,1.79711864227,952.7557,5.354402039404818
