No.,city,country,latitude,longitude,latitude of nearest station,longitude of nearest station,USAF,WBAN,R,pop,R_index
21,Bristol,England,51.46666666666667,-2.583333333333333,51.383,-2.719,37243.0,99999.0,2.09132244884,235.375,4.963966189078617
22,Brussels,Belgium,50.86666666666667,4.366666666666666,50.8,4.35,64470.0,99999.0,2.25344310437,8671.658000000001,8.874401965558322
23,Bucharest,Romania,44.41666666666666,26.11666666666667,44.417,26.1,154220.0,99999.0,2.28917200988,8773.603000000001,9.02672596726856
24,Budapest,Hungary,47.5,19.08333333333333,47.433,19.183,128430.0,99999.0,2.31481605025,2683.057,7.937022139969992
25,Buenos Aires,Argentina,-34.583333333333336,-58.36666666666667,-34.559,-58.416,875820.0,99999.0,1.79732153491,17808.01,7.639766409738074
26,Cairo,Egypt,30.03333333333333,31.35,30.122,31.406,623660.0,99999.0,2.0334688880200003,2920.046,7.047064508917279
27,Calcutta,India,22.566666666666666,88.4,22.533,88.333,428070.0,99999.0,1.70700640778,29937.7,7.640958308659947
28,Canton,China,23.11666666666667,113.25,23.392,113.299,592870.0,99999.0,1.6672667490600002,1052.832,5.039766215135722
29,Cape Town,South Africa,-33.916666666666664,18.366666666666667,-33.933,18.417,688190.0,99999.0,1.9742103878200001,2102.78,6.56030175459418
30,Caracas,Venezuela,10.466666666666667,-67.03333333333333,10.603,-66.991,804150.0,99999.0,1.65716381792,410.1387,4.331806927889956
31,Cayenne,French Guiana,4.816666666666666,-52.3,4.82,-52.36,814050.0,99999.0,1.53964834291,288.9242,3.791052200111509
32,Chihuahua,Mexico,28.61666666666667,-106.08333333333331,28.633000000000006,-106.083,762250.0,99999.0,2.16127670473,4161.203,7.82235904420979
33,Chongqing,China,29.766666666666666,106.56666666666666,29.719,106.642,575160.0,99999.0,1.7520046519099999,703.6548,4.989667926947327
34,Copenhagen,Denmark,55.66666666666666,12.566666666666665,55.618,12.656,61800.0,99999.0,2.1332583827700002,681.3542,6.045675309996028
35,Dakar,Senegal,14.666666666666664,-17.466666666666665,14.74,-17.49,616410.0,99999.0,1.72836733866,17154.54,7.318606251141891
36,Darwin,Australia,-12.466666666666667,130.85,-12.415,130.877,941200.0,99999.0,1.59690193133,960.2501,4.763297204791116
37,Djibouti,Djibouti,11.5,43.05,11.55,43.133,631252.0,99999.0,1.5940922777000002,3439.261,5.637653027611229
38,Dublin,Ireland,53.33333333333334,-6.25,53.42100000000001,-6.27,39690.0,99999.0,2.03739426555,345.5192,5.174425843363253
39,Durban,South Africa,-29.88333333333333,30.88333333333333,-29.97,30.951,685880.0,99999.0,1.71115517215,2881.934,5.920314041772909
40,Edinburgh,Scotland,55.91666666666666,-3.1666666666666665,55.933,-3.35,31660.0,99999.0,2.00660629268,45.53886,3.3466495604234963
41,Frankfurt,Germany,50.11666666666667,8.683333333333334,50.026,8.543,106370.0,99999.0,2.26443609362,1712.43,7.3228837224285765
42,Georgetown,Guyana,6.75,-58.25,6.8,-58.15,810010.0,99999.0,1.6176594292200002,3654.612,5.7636559924506505
43,Glasgow,Scotland,55.83333333333334,-4.25,55.872,-4.433,31400.0,99999.0,2.08348849519,2038.711,6.895448181347681
44,Guatemala City,Guatemala,14.616666666666667,-90.51666666666668,14.583,-90.527,786410.0,99999.0,1.78774232404,2982.488,6.211911687241197
45,Guayaquil,Ecuador,-2.1666666666666665,-79.93333333333334,-2.157,-79.884,842030.0,99999.0,1.6931527175499999,1303.387,5.2748589170985305
46,Hamburg,Germany,53.55,10.033333333333333,53.63,9.988,101470.0,99999.0,2.19799181473,2038.828,7.274459530557555
47,Hammerfest,Norway,70.63333333333334,23.63333333333333,70.683,23.683000000000003,10520.0,99999.0,2.2291702333,12.15164,2.4943967124063438
48,Havana,Cuba,23.13333333333333,-82.38333333333334,22.989,-82.40899999999998,782240.0,99999.0,1.65794260822,1687.26,5.350909182041726
49,Helsinki,Finland,60.16666666666666,25.0,60.2,24.967,29980.0,99999.0,2.2622613124599997,3220.401,7.936114008898786
50,Hobart,Tasmania,-42.86666666666667,147.31666666666666,-42.9,147.233,959790.0,99999.0,1.9795575212099998,0.4202469,0.30161300524282103
51,Hong Kong,China,22.33333333333333,114.18333333333334,22.4,114.2,450390.0,99999.0,1.6370730206900002,12119.65,6.685030097493282
52,Iquique,Chile,-20.166666666666668,-70.11666666666666,-20.535,-70.181,854180.0,99999.0,1.8697093879599997,103.3251,3.7738005059999313
53,Irkutsk,Russia,52.5,104.33333333333331,52.268,104.389,307100.0,99999.0,2.55431623663,499.1978,6.894461666618036
54,Jakarta,Indonesia,-6.2666666666666675,106.8,-6.183,106.833,967450.0,99999.0,1.61043366097,18962.52,6.889304682471289
55,Johannesburg,South Africa,-26.2,28.066666666666666,-26.15,28.0,683610.0,99999.0,1.8408191933200002,2322.333,6.196402584390675
56,Kingston,Jamaica,17.983333333333334,-76.81666666666666,17.936,-76.788,783970.0,99999.0,1.65824335289,1341.31,5.186741156912182
57,Kinshasa,Congo,-4.3,15.283333333333333,-4.317,15.317,642110.0,99999.0,1.6059517917200001,25125.69,7.066405139443454
58,Kuala Lumpur,Malaysia,3.1333333333333333,101.7,3.131,101.549,486470.0,99999.0,1.5475332700400002,5398.286,5.775914649746931
59,La Paz,Bolivia,-16.45,-68.36666666666666,-16.512999999999998,-68.192,852010.0,99999.0,2.0568100084400003,2954.519,7.138434244192028
60,Leeds,England,53.75,-1.5,53.86600000000001,-1.661,33463.0,99999.0,2.1374382223099997,1334.547,6.680903392979309
61,Lima,Peru,-12.0,-77.03333333333333,-12.022,-77.11399999999998,846280.0,99999.0,1.77327387724,9720.381,7.071333828662639
62,Lisbon,Portugal,38.73333333333333,-9.15,38.717,-9.15,85350.0,99999.0,1.8735422163799997,10569.0,7.539274370599274
63,Liverpool,England,53.41666666666666,-3.0,53.334,-2.85,33233.0,99999.0,2.08241238072,2435.034,7.052471328247377
64,London,England,51.53333333333333,-0.08333333333333333,51.5,-0.117,37700.0,99999.0,2.1480464050799997,11821.71,8.748385189976325
65,Lyons,France,45.75,4.833333333333333,45.727,4.944,74800.0,99999.0,1.95306681184,1924.677,6.415010913801323
66,Madrid,Spain,40.43333333333333,-3.7,40.45,-3.717,82200.0,99999.0,2.0507063613099996,6176.469,7.773839360032243
67,Manchester,England,53.5,-2.25,53.354,-2.275,33340.0,99999.0,2.11862636227,694.0719,6.021199111376248
68,Manila,Philippines,14.583333333333336,120.95,14.583,120.983,984250.0,99999.0,1.7329874393400002,23782.0,7.584015111165603
69,Marseilles,France,43.33333333333334,5.333333333333333,43.43600000000001,5.214,76500.0,99999.0,1.79182384373,1277.097,5.566415116600606
70,Mazatlan,Mexico,23.2,-106.41666666666669,23.2,-106.417,764580.0,99999.0,1.6801525069,5566.43,6.29327124390253
71,Mecca,Saudi Arabia,21.48333333333333,39.75,21.333,39.967,410320.0,99999.0,1.84801918091,259.1088,4.463252848944104
72,Melbourne,Australia,-37.78333333333333,144.96666666666667,-37.833,144.983,959360.0,99999.0,2.04989879767,4896.222,7.564023641724668
73,Mexico City,Mexico,19.433333333333334,-99.11666666666666,19.436,-99.072,766793.0,99999.0,2.04485586273,9862.589,8.16722581946033
74,Milan,Italy,45.45,9.166666666666666,45.445,9.277,160800.0,99999.0,1.9067246348,1451.524,6.0292984267101835
75,Montevideo,Uruguay,-34.88333333333333,-56.16666666666666,-34.85,-56.2,865850.0,99999.0,1.8223651979099997,6981.874,7.005234155931307
76,Moscow,Russia,55.75,37.6,55.833,37.617,276120.0,99999.0,2.4843628618299998,12686.32,10.194259772493943
77,Munich,Germany,48.13333333333333,11.583333333333336,48.354,11.786,108660.0,99999.0,2.25198446446,350.6331,5.733754560824464
78,Nagasaki,Japan,32.8,129.95,32.733000000000004,129.86700000000002,478170.0,99999.0,2.18101858053,999.5261,6.543553934752132
79,Nagoya,Japan,35.11666666666667,136.93333333333334,35.167,136.967,476360.0,99999.0,1.9903747520200001,7260.699,7.68491303602725
80,Nairobi,Kenya,-1.4166666666666667,36.91666666666666,-1.319,36.928,637400.0,99999.0,1.7315397373199999,2135.633,5.765559691330263
81,Nanjing (Nanking),China,32.05,118.88333333333334,31.742,118.862,582380.0,99999.0,1.98097675473,1032.178,5.97101090671593
82,Naples,Italy,40.833333333333336,14.25,40.9,14.3,162890.0,34113.0,1.8262390655,3656.205,6.507162456722881
83,New Delhi,India,28.58333333333333,77.2,28.585,77.206,421820.0,99999.0,1.8007378625900001,4132.13,6.511970634812187
84,Newcastle-on-Tyne,England,54.96666666666667,-1.6166666666666667,55.038,-1.692,32433.0,99999.0,2.0330238985699998,1251.653,6.2979640152411065
85,Odessa,Ukraine,46.45,30.8,46.427,30.676,338370.0,99999.0,2.34775970484,7682.388000000001,9.122344212664057
86,Osaka,Japan,34.53333333333333,135.5,34.596,135.60299999999998,477790.0,99999.0,2.0480132427599997,6408.274,7.796394913514023
87,Oslo,Norway,59.95,10.7,59.95,10.717,14920.0,99999.0,2.2406169163799996,1602.34,7.181234638292926
88,Panama City,Panama,8.966666666666667,-79.53333333333333,8.967,-79.55,783842.0,99999.0,1.6557825302200002,222.3668,3.8894639982270256
89,Paramaribo,Suriname,5.75,-55.25,5.811,-55.191,812000.0,99999.0,1.66918541968,2360.229,5.630392949231275
90,Paris,France,48.8,2.333333333333333,48.817,2.333,71560.0,99999.0,2.1508816554499997,18263.82,9.166230379113388
91,Perth,Australia,-31.95,115.86666666666666,-31.917,115.867,946080.0,99999.0,1.80607504137,2350.76,6.088988750828821
92,Plymouth,England,50.41666666666666,-4.083333333333333,50.35,-4.117,38270.0,99999.0,2.11190969833,1853.144,6.902023868937591
93,Port Moresby,Papua New Guinea,-9.416666666666666,147.13333333333333,-9.443,147.22,920350.0,99999.0,1.5502976629799998,1453.856,4.903312469112271
94,Prague,Czech Republic,50.08333333333334,14.433333333333335,50.067,14.433,115190.0,99999.0,2.30203913565,2760.349,7.921595901973693
95,Rangoon,Myanmar,16.833333333333332,96.0,16.907,96.133,480970.0,99999.0,1.6847539417200001,9697.321,6.71660273466707
96,Reykjavik,Iceland,64.06666666666666,-21.966666666666665,64.13,-21.941,40300.0,99999.0,1.9356361627,461.7459,5.1591334829145055
97,Rio de Janeiro,Brazil,-22.95,-43.2,-22.91,-43.163,837550.0,99999.0,1.7173157569,4247.514,6.230828662102803
98,Rome,Italy,41.9,12.45,41.952,12.499,162350.0,99999.0,1.7791178508400003,4777.7440000000015,6.545932799477615
99,Salvador,Brazil,-12.933333333333335,-38.45,-13.0,-38.5,866780.0,99999.0,1.5789803949599999,16079.78,6.641676462541737
100,Santiago,Chile,-33.46666666666667,-70.75,-33.433,-70.683,855770.0,99999.0,2.0516250276499997,6176.538000000001,7.777331802292374
101,St. Petersburg,Russia,59.93333333333333,30.3,59.8,30.263,260630.0,99999.0,2.14620470472,1254.947,6.6510268115251066
102,Sao Paulo,Brazil,-23.516666666666666,-46.51666666666666,-23.432,-46.47,830750.0,99999.0,1.80969690095,4766.436,6.6565807329664235
103,Shanghai,China,31.16666666666667,121.46666666666668,31.198,121.336,583670.0,99999.0,2.07892856529,4385.258,7.571653614400339
104,Singapore,Singapore,1.2333333333333334,103.91666666666669,1.36,103.91,486940.0,99999.0,1.58316523001,11169.73,6.408781965973963
105,Sofia,Bulgaria,42.66666666666666,23.33333333333333,42.695,23.406,156140.0,99999.0,1.9898848628099999,1064.292,6.0243140703523395
106,Stockholm,Sweden,59.28333333333333,18.05,59.35,18.067,24840.0,99999.0,2.18586962978,7686.343000000002,8.493800313103435
107,Sydney,Australia,-34.0,151.0,-33.924,150.988,947650.0,99999.0,1.9094854850599998,608.4972,5.3178630657736115
108,Tananarive,Madagascar,-18.83333333333333,47.55,-18.867,47.5,670850.0,99999.0,1.81650375156,8588.923,7.146106269071259
109,Teheran,Iran,35.75,51.75,35.689,51.313,407540.0,99999.0,2.20681798389,5396.4540000000015,8.236261693542707
110,Tokyo,Japan,35.666666666666664,139.75,35.683,139.767,476620.0,99999.0,1.89248451553,11452.72,7.681493518052164
111,Tripoli,Libya,32.95,13.2,32.15,13.0,620110.0,99999.0,1.7411929763599998,4.833547,1.3336366398014088
112,Venice,Italy,45.43333333333333,12.333333333333336,45.433,12.383,161010.0,99999.0,1.85287690803,481.5823,4.972327457635634
113,Veracruz,Mexico,19.166666666666668,-96.16666666666669,19.146,-96.187,766913.0,99999.0,1.6353669925299998,2294.898,5.496390928698045
114,Vienna,Austria,48.23333333333333,16.333333333333332,48.25,16.367,110350.0,99999.0,2.24427509538,3983.11,8.080133918048299
115,Vladivostok,Russia,43.16666666666666,132.0,43.117,131.933,319600.0,99999.0,2.4180956071,1017.559,7.273598193610227
116,Warsaw,Poland,52.23333333333333,21.0,52.166,20.967,123750.0,99999.0,2.2769612407700004,1867.319,7.448967197325564
117,Wellington,New Zealand,-41.28333333333333,174.78333333333333,-41.3,174.8,934360.0,488.0,1.9619711249,2740.428,6.745211296387455
118,Zurich,Switzerland,47.35,8.516666666666667,47.383,8.567,66600.0,99999.0,2.1359651398599997,4702.568,7.844176962843354
119,Manama,Bahrain,26.2,50.6,26.271,50.63399999999999,411500.0,99999.0,1.77816030474,10169.62,7.12570612426736
120,Zagreb,Croatia,45.81666666666667,15.983333333333333,45.8,15.967,142360.0,99999.0,2.30207582438,1251.566,7.131371913553701
121,Vilnius,Lithuania,54.06666666666667,25.316666666666666,53.902,25.317,268320.0,99999.0,2.20001503332,80.20245,4.201080799227717
122,New York,U.S.A,40.7,-74.0,40.779,-73.969,725053.0,94728.0,2.3255612161099997,24316.74,10.199732915798206
123,Ottawa,Canada,45.41666666666666,-75.71666666666667,45.383,-75.717,710630.0,99999.0,2.31202245759,3361.653,8.153768109089059
124,Los Angeles,U.S.A,34.05,-118.25,34.024,-118.291,722874.0,93134.0,1.96870497093,7049.065,7.57595692662092
125,Austin,U.S.A,30.28333333333333,-97.73333333333332,30.321,-97.76,722544.0,13958.0,1.94008842464,1179.7,5.960222405520005
126,Vancouver,Canada,49.21666666666667,-123.1,49.283,-123.117,712010.0,99999.0,1.97416460618,9235.753,7.828587907020536
127,Abu Dhabi,United Arab Emirates,24.466666666666665,54.36666666666667,24.428,54.458,412160.0,99999.0,1.8082881535799997,37.42906,2.865521474114851
128,Chisinau,Moldova,47.0,28.08333333333333,47.333,28.083,337480.0,99999.0,2.3696298682,94.55805,4.692500490774096
129,Yerevan,Armenia,40.18333333333333,44.51666666666666,40.147,44.396,353946.0,99999.0,1.8689642788,1389.28,5.874345877009577
130,Bangalore,India,12.966666666666667,77.56666666666666,12.967,77.583,432950.0,99999.0,1.87178443055,15537.8,7.845429975227588
131,Kuwait City,Kuwait,29.35,47.93333333333333,29.3,47.933,405800.0,99999.0,1.8950545162999999,5722.624,7.120991581380347
132,Muscat,Oman,23.6,58.61666666666667,23.593000000000004,58.284,412560.0,99999.0,1.8089290115799999,952.7557,5.389590292440639
