No.,city,country,latitude,longitude,latitude of nearest station,longitude of nearest station,USAF,WBAN,R,pop,R_index
22,Brussels,Belgium,50.86666666666667,4.366666666666666,50.8,4.35,64470.0,99999.0,1.8989664506900001,8671.658000000001,7.478418944703754
23,Bucharest,Romania,44.41666666666666,26.11666666666667,44.417,26.1,154220.0,99999.0,2.07578277981,8773.603000000001,8.185283692116291
24,Budapest,Hungary,47.5,19.08333333333333,47.433,19.183,128430.0,99999.0,2.02826474079,2683.057,6.954497378585266
25,Buenos Aires,Argentina,-34.583333333333336,-58.36666666666667,-34.559,-58.416,875820.0,99999.0,1.66389821685,17808.01,7.072631946709661
26,Cairo,Egypt,30.03333333333333,31.35,30.122,31.406,623660.0,99999.0,2.00573031005,2920.046,6.950935401906176
27,Calcutta,India,22.566666666666666,88.4,22.533,88.333,428070.0,99999.0,1.60553563105,29937.7,7.186751475570427
28,Canton,China,23.11666666666667,113.25,23.392,113.299,592870.0,99999.0,1.85653068445,1052.832,5.611867822667886
29,Cape Town,South Africa,-33.916666666666664,18.366666666666667,-33.933,18.417,688190.0,99999.0,2.04401526251,2102.78,6.792263375672321
30,Caracas,Venezuela,10.466666666666667,-67.03333333333333,10.603,-66.991,804150.0,99999.0,1.61693491738,410.1387,4.226649050209948
31,Cayenne,French Guiana,4.816666666666666,-52.3,4.82,-52.36,814050.0,99999.0,1.58179736042,288.9242,3.894835071245456
32,Chihuahua,Mexico,28.61666666666667,-106.08333333333331,28.633000000000006,-106.083,762250.0,99999.0,2.1313170434799997,4161.203,7.713925345448539
33,Chongqing,China,29.766666666666666,106.56666666666666,29.719,106.642,575160.0,99999.0,1.97238946507,703.6548,5.617318676967836
34,Copenhagen,Denmark,55.66666666666666,12.566666666666665,55.618,12.656,61800.0,99999.0,2.03432785065,681.3542,5.765305205617941
35,Dakar,Senegal,14.666666666666664,-17.466666666666665,14.74,-17.49,616410.0,99999.0,1.71938256288,17154.54,7.280561077111006
36,Darwin,Australia,-12.466666666666667,130.85,-12.415,130.877,941200.0,99999.0,1.70104671955,960.2501,5.073944069754658
37,Djibouti,Djibouti,11.5,43.05,11.55,43.133,631252.0,99999.0,1.49107385713,3439.261,5.273318968190179
38,Dublin,Ireland,53.33333333333334,-6.25,53.42100000000001,-6.27,39690.0,99999.0,2.00803190616,345.5192,5.099853457537517
39,Durban,South Africa,-29.88333333333333,30.88333333333333,-29.97,30.951,685880.0,99999.0,1.8205508958099996,2881.934,6.2988051625287484
40,Edinburgh,Scotland,55.91666666666666,-3.1666666666666665,55.933,-3.35,31660.0,99999.0,2.0945424317,45.53886,3.4933108372619985
41,Frankfurt,Germany,50.11666666666667,8.683333333333334,50.026,8.543,106370.0,99999.0,1.96393891585,1712.43,6.351116005985822
42,Georgetown,Guyana,6.75,-58.25,6.8,-58.15,810010.0,99999.0,1.67264657572,3654.612,5.959573001128614
43,Glasgow,Scotland,55.83333333333334,-4.25,55.872,-4.433,31400.0,99999.0,2.06082936567,2038.711,6.820456236923549
44,Guatemala City,Guatemala,14.616666666666667,-90.51666666666668,14.583,-90.527,786410.0,99999.0,1.91127926433,2982.488,6.6411684950451715
45,Guayaquil,Ecuador,-2.1666666666666665,-79.93333333333334,-2.157,-79.884,842030.0,99999.0,1.64090164945,1303.387,5.112075601902943
46,Hamburg,Germany,53.55,10.033333333333333,53.63,9.988,101470.0,99999.0,2.06256337558,2038.828,6.8262464420096025
47,Hammerfest,Norway,70.63333333333334,23.63333333333333,70.683,23.683000000000003,10520.0,99999.0,2.23838301906,12.15164,2.504705634609126
48,Havana,Cuba,23.13333333333333,-82.38333333333334,22.989,-82.40899999999998,782240.0,99999.0,1.70970730988,1687.26,5.517976616128317
49,Helsinki,Finland,60.16666666666666,25.0,60.2,24.967,29980.0,99999.0,2.22065912841,3220.401,7.790171683924412
50,Hobart,Tasmania,-42.86666666666667,147.31666666666666,-42.9,147.233,959790.0,99999.0,2.05263965052,0.4202469,0.31274807983123726
51,Hong Kong,China,22.33333333333333,114.18333333333334,22.4,114.2,450390.0,99999.0,1.8049453482799998,12119.65,7.370541096875824
52,Iquique,Chile,-20.166666666666668,-70.11666666666666,-20.535,-70.181,854180.0,99999.0,1.87715796363,103.3251,3.788834627780266
53,Irkutsk,Russia,52.5,104.33333333333331,52.268,104.389,307100.0,99999.0,1.9963053978599998,499.1978,5.388311299530807
54,Jakarta,Indonesia,-6.2666666666666675,106.8,-6.183,106.833,967450.0,99999.0,1.58793732317,18962.52,6.793067172600411
55,Johannesburg,South Africa,-26.2,28.066666666666666,-26.15,28.0,683610.0,99999.0,1.88121048482,2322.333,6.332364173636213
56,Kingston,Jamaica,17.983333333333334,-76.81666666666666,17.936,-76.788,783970.0,99999.0,1.7127128440900001,1341.31,5.357113708872503
57,Kinshasa,Congo,-4.3,15.283333333333333,-4.317,15.317,642110.0,99999.0,1.6059517917200001,25125.69,7.066405139443454
58,Kuala Lumpur,Malaysia,3.1333333333333333,101.7,3.131,101.549,486470.0,99999.0,1.53990314873,5398.286,5.747436470759129
59,La Paz,Bolivia,-16.45,-68.36666666666666,-16.512999999999998,-68.192,852010.0,99999.0,2.05953140189,2954.519,7.147879204161925
60,Leeds,England,53.75,-1.5,53.86600000000001,-1.661,33463.0,99999.0,2.04902698615,1334.547,6.404560001402601
61,Lima,Peru,-12.0,-77.03333333333333,-12.022,-77.11399999999998,846280.0,99999.0,1.77457364903,9720.381,7.076516964976852
62,Lisbon,Portugal,38.73333333333333,-9.15,38.717,-9.15,85350.0,99999.0,1.8915434959200002,10569.0,7.611712869335718
63,Liverpool,England,53.41666666666666,-3.0,53.334,-2.85,33233.0,99999.0,1.99077023219,2435.034,6.742108390074991
64,London,England,51.53333333333333,-0.08333333333333333,51.5,-0.117,37700.0,99999.0,1.91696943873,11821.71,7.807274092292332
65,Lyons,France,45.75,4.833333333333333,45.727,4.944,74800.0,99999.0,1.89035850353,1924.677,6.209040242569813
66,Madrid,Spain,40.43333333333333,-3.7,40.45,-3.717,82200.0,99999.0,2.11115780069,6176.469,8.00299931568901
67,Manchester,England,53.5,-2.25,53.354,-2.275,33340.0,99999.0,2.04140041377,694.0719,5.801720669700872
68,Manila,Philippines,14.583333333333336,120.95,14.583,120.983,984250.0,99999.0,1.75131253907,23782.0,7.664210633712993
69,Marseilles,France,43.33333333333334,5.333333333333333,43.43600000000001,5.214,76500.0,99999.0,1.84592619662,1277.097,5.734487528419641
70,Mazatlan,Mexico,23.2,-106.41666666666669,23.2,-106.417,764580.0,99999.0,1.8501548826499998,5566.43,6.930041452743021
71,Mecca,Saudi Arabia,21.48333333333333,39.75,21.333,39.967,410320.0,99999.0,1.8962481452700002,259.1088,4.579733275557099
72,Melbourne,Australia,-37.78333333333333,144.96666666666667,-37.833,144.983,959360.0,99999.0,1.9244081043599999,4896.222,7.100969284069461
73,Mexico City,Mexico,19.433333333333334,-99.11666666666666,19.436,-99.072,766793.0,99999.0,2.23364963062,9862.589,8.92127473007932
74,Milan,Italy,45.45,9.166666666666666,45.445,9.277,160800.0,99999.0,1.91956741021,1451.524,6.069908866288538
75,Montevideo,Uruguay,-34.88333333333333,-56.16666666666666,-34.85,-56.2,865850.0,99999.0,1.7008466226499999,6981.874,6.538112596011405
76,Moscow,Russia,55.75,37.6,55.833,37.617,276120.0,99999.0,2.28703364336,12686.32,9.384544998258182
77,Munich,Germany,48.13333333333333,11.583333333333336,48.354,11.786,108660.0,99999.0,1.9318659144299999,350.6331,4.918704001992499
78,Nagasaki,Japan,32.8,129.95,32.733000000000004,129.86700000000002,478170.0,99999.0,2.0580403804,999.5261,6.174591243405483
79,Nagoya,Japan,35.11666666666667,136.93333333333334,35.167,136.967,476360.0,99999.0,2.27786224673,7260.699,8.794913247570072
80,Nairobi,Kenya,-1.4166666666666667,36.91666666666666,-1.319,36.928,637400.0,99999.0,1.7421024677099999,2135.633,5.800730730870615
81,Nanjing (Nanking),China,32.05,118.88333333333334,31.742,118.862,582380.0,99999.0,2.05886173156,1032.178,6.2057698684305675
82,Naples,Italy,40.833333333333336,14.25,40.9,14.3,162890.0,34113.0,1.80011253444,3656.205,6.414069725738348
83,New Delhi,India,28.58333333333333,77.2,28.585,77.206,421820.0,99999.0,1.67989011613,4132.13,6.074951459184442
84,Newcastle-on-Tyne,England,54.96666666666667,-1.6166666666666667,55.038,-1.692,32433.0,99999.0,2.08997851149,1251.653,6.474399768369464
85,Odessa,Ukraine,46.45,30.8,46.427,30.676,338370.0,99999.0,2.10172798273,7682.388000000001,8.16637497454525
86,Osaka,Japan,34.53333333333333,135.5,34.596,135.60299999999998,477790.0,99999.0,2.16827508943,6408.274,8.254208774328822
87,Oslo,Norway,59.95,10.7,59.95,10.717,14920.0,99999.0,2.14232267183,1602.34,6.866199065479471
88,Panama City,Panama,8.966666666666667,-79.53333333333333,8.967,-79.55,783842.0,99999.0,1.65676250543,222.3668,3.891765978244862
89,Paramaribo,Suriname,5.75,-55.25,5.811,-55.191,812000.0,99999.0,1.7218734920299998,2360.229,5.80811709393708
90,Paris,France,48.8,2.333333333333333,48.817,2.333,71560.0,99999.0,1.90747331153,18263.82,8.128917633004914
91,Perth,Australia,-31.95,115.86666666666666,-31.917,115.867,946080.0,99999.0,2.07497311227,2350.76,6.9955498246077275
92,Plymouth,England,50.41666666666666,-4.083333333333333,50.35,-4.117,38270.0,99999.0,1.8535921888999998,1853.144,6.057805189862336
93,Port Moresby,Papua New Guinea,-9.416666666666666,147.13333333333333,-9.443,147.22,920350.0,99999.0,1.5644740792700003,1453.856,4.948149922216903
94,Prague,Czech Republic,50.08333333333334,14.433333333333335,50.067,14.433,115190.0,99999.0,2.08118582509,2760.349,7.161612870940022
95,Rangoon,Myanmar,16.833333333333332,96.0,16.907,96.133,480970.0,99999.0,1.64150120273,9697.321,6.5441671891621365
96,Reykjavik,Iceland,64.06666666666666,-21.966666666666665,64.13,-21.941,40300.0,99999.0,2.13924674006,461.7459,5.701825424393973
97,Rio de Janeiro,Brazil,-22.95,-43.2,-22.91,-43.163,837550.0,99999.0,1.71486614752,4247.514,6.221940898583173
98,Rome,Italy,41.9,12.45,41.952,12.499,162350.0,99999.0,1.81161465002,4777.7440000000015,6.665498720043227
99,Salvador,Brazil,-12.933333333333335,-38.45,-13.0,-38.5,866780.0,99999.0,1.65553028714,16079.78,6.963668818320729
100,Santiago,Chile,-33.46666666666667,-70.75,-33.433,-70.683,855770.0,99999.0,1.9764898004,6176.538000000001,7.4925080238296875
101,St. Petersburg,Russia,59.93333333333333,30.3,59.8,30.263,260630.0,99999.0,2.24017109961,1254.947,6.942225973665272
102,Sao Paulo,Brazil,-23.516666666666666,-46.51666666666666,-23.432,-46.47,830750.0,99999.0,1.8351417911099996,4766.436,6.750174287501765
103,Shanghai,China,31.16666666666667,121.46666666666668,31.198,121.336,583670.0,99999.0,2.09172673222,4385.258,7.618265743605326
104,Singapore,Singapore,1.2333333333333334,103.91666666666669,1.36,103.91,486940.0,99999.0,1.6191982848700002,11169.73,6.554646710719691
105,Sofia,Bulgaria,42.66666666666666,23.33333333333333,42.695,23.406,156140.0,99999.0,2.0784136363999997,1064.292,6.292332158401988
106,Stockholm,Sweden,59.28333333333333,18.05,59.35,18.067,24840.0,99999.0,2.08110892995,7686.343000000002,8.086723672806938
107,Sydney,Australia,-34.0,151.0,-33.924,150.988,947650.0,99999.0,1.8038265025799998,608.4972,5.023605788148923
108,Tananarive,Madagascar,-18.83333333333333,47.55,-18.867,47.5,670850.0,99999.0,1.7655396279900002,8588.923,6.945613953749295
109,Teheran,Iran,35.75,51.75,35.689,51.313,407540.0,99999.0,2.2144659580900004,5396.4540000000015,8.264805378339778
110,Tokyo,Japan,35.666666666666664,139.75,35.683,139.767,476620.0,99999.0,1.8808369347799998,11452.72,7.634216610210697
111,Tripoli,Libya,32.95,13.2,32.15,13.0,620110.0,99999.0,1.7411929763599998,4.833547,1.3336366398014088
112,Venice,Italy,45.43333333333333,12.333333333333336,45.433,12.383,161010.0,99999.0,1.85287690803,481.5823,4.972327457635634
113,Veracruz,Mexico,19.166666666666668,-96.16666666666669,19.146,-96.187,766913.0,99999.0,1.5940922777000002,2294.898,5.357668568999906
114,Vienna,Austria,48.23333333333333,16.333333333333332,48.25,16.367,110350.0,99999.0,1.9858575669999998,3983.11,7.149745196817179
115,Vladivostok,Russia,43.16666666666666,132.0,43.117,131.933,319600.0,99999.0,2.04785775931,1017.559,6.1599278602353085
116,Warsaw,Poland,52.23333333333333,21.0,52.166,20.967,123750.0,99999.0,2.17340721783,1867.319,7.110195282275175
117,Wellington,New Zealand,-41.28333333333333,174.78333333333333,-41.3,174.8,934360.0,488.0,1.98011529199,2740.428,6.8075905227000995
118,Zurich,Switzerland,47.35,8.516666666666667,47.383,8.567,66600.0,99999.0,1.84111640792,4702.568,6.761366392836151
119,Manama,Bahrain,26.2,50.6,26.271,50.63399999999999,411500.0,99999.0,1.95286299988,10169.62,7.825800520350021
120,Zagreb,Croatia,45.81666666666667,15.983333333333333,45.8,15.967,142360.0,99999.0,2.0401100580500002,1251.566,6.319854200482077
121,Vilnius,Lithuania,54.06666666666667,25.316666666666666,53.902,25.317,268320.0,99999.0,2.19943705666,80.20245,4.199977112838327
122,New York,U.S.A,40.7,-74.0,40.779,-73.969,725053.0,94728.0,1.7836908157900002,24316.74,7.823130949806688
123,Ottawa,Canada,45.41666666666666,-75.71666666666667,45.383,-75.717,710630.0,99999.0,2.2850340041,3361.653,8.05858841450695
124,Los Angeles,U.S.A,34.05,-118.25,34.024,-118.291,722874.0,93134.0,1.8453039063999999,7049.065,7.101085798959359
125,Austin,U.S.A,30.28333333333333,-97.73333333333332,30.321,-97.76,722544.0,13958.0,1.96089199417,1179.7,6.024133874529727
126,Vancouver,Canada,49.21666666666667,-123.1,49.283,-123.117,712010.0,99999.0,2.02837896619,9235.753,8.043575999620574
127,Abu Dhabi,United Arab Emirates,24.466666666666665,54.36666666666667,24.428,54.458,412160.0,99999.0,1.81479257156,37.42906,2.8758287635595168
128,Chisinau,Moldova,47.0,28.08333333333333,47.333,28.083,337480.0,99999.0,2.2121274103,94.55805,4.380603527070101
129,Yerevan,Armenia,40.18333333333333,44.51666666666666,40.147,44.396,353946.0,99999.0,2.0410287396799998,1389.28,6.415162075486779
130,Bangalore,India,12.966666666666667,77.56666666666666,12.967,77.583,432950.0,99999.0,1.7482260775299998,15537.8,7.327545334960532
131,Kuwait City,Kuwait,29.35,47.93333333333333,29.3,47.933,405800.0,99999.0,2.0407724099799998,5722.624,7.668551498642108
132,Muscat,Oman,23.6,58.61666666666667,23.593000000000004,58.284,412560.0,99999.0,1.73111900651,952.7557,5.157760272967549
