lat,lon,R-value
-52.389,-15.861,1.09676222221
108.083,60.05,2.31058845871
-97.65,38.8,2.18541266104
-2.033,43.3,2.11969864107
12.28,57.663,2.85838524563
-66.967,-0.117,1.15318379529
38.683,58.1,2.50197494777
73.311,54.967,2.167085957
16.267,47.967,2.5856518724
-101.371,37.163,2.29355465118
13.583,30.383,1.93971496499
-88.133,43.417,1.48968888889
-6.473,6.793,1.1293874244
-113.014,36.96,2.57781711076
-82.463,40.023,2.26925395359
48.006,46.283,2.88693551268
-92.804,46.419,1.81522786618
76.65,10.767,1.69929390974
-107.899,38.506,2.83513014967
-81.95,34.917,1.68761386679
-140.946,-18.075,1.2283059842
-77.817,0.6,1.51666734336
91.617,55.383,3.10813050147
22.466,39.65,1.61695512906
150.133,-36.217,1.56683586109
6.117,59.05,2.17780620418
-43.867,-16.717,1.54159570965
12.0,60.183,2.29271694985
-80.823,36.766,1.57134872361
-122.861,45.773,1.6625007707
-100.581,47.967,2.34582915927
-83.277,30.783,1.3093744878
11.326,46.46,2.43465297404
-41.35,-21.717,1.33995875862
12.417,65.817,2.04779926655
-58.536,-34.822,1.24383655934
-125.767,49.083,1.44834651078
-97.581,33.254,2.60383840967
-0.006,43.179,2.1484383278
137.817,35.517,1.57754608249
-96.917,19.55,1.69733746682
146.067,-34.25,2.08043308274
6.817,44.933,1.75961018372
100.75,13.517,1.08736123568
-100.001,42.577,2.16063633302
-114.036,40.721,2.69097231998
-104.688,38.81,3.1848585775
-119.771,39.484,2.38359727024
23.117,44.483,2.3381796415
22.886,47.703,2.53947817646
-83.749,42.967,1.618306658
153.183,-25.933,1.13030235592
128.5,58.633,2.89861331235
103.967,63.583,2.20299451245
24.017,-30.667,2.47218723641
-65.1,-40.783,1.9109390044
-78.834,40.316,1.45495309808
-38.3,-7.95,1.36123045403
150.783,-33.6,1.35219028887
32.573,-25.921,1.41451400699
9.35,47.25,2.65566933878
147.083,-41.733,1.63240702759
-90.409,31.606,1.42237613968
-93.317,44.333,1.5834346993
142.583,44.933,2.7928395614
119.733,53.75,3.33624728446
-83.2,30.967,1.31960071793
6.333,46.517,2.39437571739
36.75,56.35,2.74550368758
-122.872,42.381,1.76273607817
16.2,51.2,2.32257664466
-97.632,48.784,2.06766879032
44.717,32.55,2.07573488753
7.35,45.733,2.07377082937
1.95,46.183,2.24809793511
52.583,58.133,2.43473292157
10.3,13.983,2.45805986442
-165.583,61.533,2.04017425214
24.517,47.15,2.68172425029
-80.215,41.626,1.25912883194
116.667,-32.667,1.94892561253
37.717,10.35,2.33108143974
-0.418,51.553,2.30915187463
23.317,46.533,2.62132847845
14.917,37.4,1.47112542765
-162.764,66.069,2.8989549863
-99.324,31.178,2.58932272551
35.767,-16.1,1.20136074045
17.1,-22.567,2.08850679417
-37.267,-7.017,1.14394390996
-73.969,40.779,1.58765482083
-74.781,10.89,1.32913263774
-111.733,49.867,2.39743796141
46.017,39.533,2.25140782809
-61.783,50.183,2.40227846578
-67.076,-17.963,2.1790203519
78.233,59.217,2.14315111289
8.617,46.65,2.40588736915
78.667,54.7,2.19080435532
29.25,69.15,2.50735830635
5.883,52.7,2.40198415641
-83.781,15.261,1.24515754662
-84.787,47.967,2.31406990625
30.582,39.784,1.99750773544
-52.1,-32.033,1.51831874658
80.797,16.53,1.38938534709
82.2,51.15,2.87917674031
121.917,48.767,3.2324027797
-42.15,-6.967,0.993097166976
-73.102,40.794,1.46854756263
-92.239,34.727,1.44888302477
-123.117,50.15,1.8661139487
-4.75,41.633,2.61131835502
-13.219,27.152,1.60724208816
22.267,48.633,2.47781901362
-54.487,-25.596,1.38806202974
26.633,-32.783,1.94425797351
25.917,56.517,2.73217231754
54.75,57.083,2.5665197511
25.3,46.3,2.69569107431
15.483,67.167,1.90225425053
92.783,26.617,1.39132599035
46.417,40.717,2.10812028878
-102.655,46.014,2.54576917639
23.067,69.017,2.47420562408
24.35,44.433,2.3041757797
-83.813,45.407,2.07241292081
59.217,35.267,2.36816490009
-84.15,49.733,2.6362726061
91.917,26.65,1.62978190011
116.15,-34.25,1.60436282698
29.701,37.786,1.68726243589
-58.228,-26.213,1.05356049804
76.917,9.0,0.971003300177
78.583,20.667,1.44680147811
9.406,41.924,1.66575795613
8.2,46.85,2.09036056181
31.1,70.367,2.11899250982
-111.853,41.787,2.61511456592
8.317,46.5,2.30284808998
-102.175,42.806,1.85495249222
4.15,49.217,2.40103231768
106.833,-6.183,1.10879968708
-38.5,-13.0,0.994999927683
-6.817,54.717,1.95329775113
127.45,36.633,2.90770751698
0.5,40.817,1.9555586101
46.433,39.2,1.80772151103
-70.181,-20.535,1.73069942199
-99.35,49.9,2.3155218524
15.017,68.583,2.04708146978
5.874,36.795,1.8361768813
