lat,lon,R-value
15.433,58.65,1.70823517883
-93.203,39.096,1.98412293498
-52.389,-15.861,1.40881599685
108.083,60.05,2.16462984566
-97.65,38.8,2.28525698983
-2.033,43.3,1.52777051106
12.28,57.663,1.71465959563
-66.967,-0.117,1.23865549525
38.683,58.1,2.20928330372
73.311,54.967,2.27900914231
16.267,47.967,2.03659395081
86.5,27.3,1.81292423954
-101.371,37.163,2.17983286567
13.583,30.383,1.64751115071
-88.133,43.417,1.6577
-6.473,6.793,1.2812475356
-113.014,36.96,2.19769002218
-82.463,40.023,1.58727045786
48.006,46.283,2.2410335162
-92.804,46.419,2.4717987232
76.65,10.767,1.52016298208
-107.899,38.506,2.52503789065
-81.95,34.917,1.30760241716
-140.946,-18.075,1.36920994431
-77.817,0.6,1.5235419232
91.617,55.383,2.24368634382
22.466,39.65,1.83492066014
150.133,-36.217,1.84395942449
6.117,59.05,1.85709983844
-43.867,-16.717,1.47240115267
12.0,60.183,2.01185656449
-80.823,36.766,1.39307869485
-122.861,45.773,2.39694737439
-100.581,47.967,2.37838088789
-83.277,30.783,1.53532535025
11.326,46.46,2.12240543971
-41.35,-21.717,1.440623105
12.417,65.817,1.91089689534
-58.536,-34.822,1.5640132858
-125.767,49.083,1.93150904692
-97.581,33.254,2.01809453905
-0.006,43.179,1.56375839438
137.817,35.517,1.82343936807
-96.917,19.55,1.62974208155
146.067,-34.25,1.69629033653
6.817,44.933,2.12985712702
100.75,13.517,1.2992296861
-100.001,42.577,2.23383867805
-114.036,40.721,2.61374404016
-104.688,38.81,2.2812907333
-119.771,39.484,2.46284605138
23.117,44.483,2.1601214505
22.886,47.703,2.14456759905
-83.749,42.967,1.76126594213
153.183,-25.933,1.66855684779
128.5,58.633,2.28876093421
103.967,63.583,2.3013889448
24.017,-30.667,1.9098105399
-65.1,-40.783,2.00359940392
-78.834,40.316,1.70986821376
-38.3,-7.95,1.49748498849
150.783,-33.6,1.75842641655
32.573,-25.921,1.62334519189
9.35,47.25,2.16507847628
147.083,-41.733,1.82248507761
-90.409,31.606,1.59563217251
-93.317,44.333,1.98281895808
142.583,44.933,2.13102967421
119.733,53.75,2.34280726452
-83.2,30.967,1.50204217577
6.333,46.517,1.99659645464
36.75,56.35,1.81754091723
-122.872,42.381,2.35927419508
16.2,51.2,1.99061168127
-97.632,48.784,2.17811115887
44.717,32.55,1.98555936677
7.35,45.733,2.06560428049
1.95,46.183,1.90866689725
52.583,58.133,1.70067067904
10.3,13.983,2.07468661972
-165.583,61.533,1.72892959541
24.517,47.15,2.22967735564
-80.215,41.626,1.80237511866
116.667,-32.667,1.4917058903
37.717,10.35,1.79359632226
-0.418,51.553,1.81280419926
23.317,46.533,2.31392195623
14.917,37.4,1.66663381525
-162.764,66.069,1.75728001925
-99.324,31.178,2.00044544001
35.767,-16.1,1.50405915563
17.1,-22.567,1.70531850061
-37.267,-7.017,1.31862877987
-73.969,40.779,1.74822190075
-74.781,10.89,1.28948217229
-111.733,49.867,2.27363333215
46.017,39.533,1.83092163761
-61.783,50.183,2.0875904747
-67.076,-17.963,2.22623967284
78.233,59.217,2.22277814035
8.617,46.65,2.31130008365
78.667,54.7,2.27181190028
29.25,69.15,2.24110177508
5.883,52.7,1.872390581
-83.781,15.261,1.39379762689
-84.787,47.967,2.15237664338
128.717,37.683,1.79529194505
30.582,39.784,2.17314611393
-52.1,-32.033,1.56736579369
80.797,16.53,1.38705692563
82.2,51.15,2.18956722868
121.917,48.767,2.55181293431
-42.15,-6.967,1.35147811892
-73.102,40.794,1.63772162717
-92.239,34.727,1.54006926483
-123.117,50.15,2.40198515667
-4.75,41.633,1.69033250138
-13.219,27.152,1.64880959483
22.267,48.633,2.13696445432
-54.487,-25.596,1.57511001552
26.633,-32.783,1.84587638835
25.917,56.517,2.52423895959
54.75,57.083,2.05628406265
25.3,46.3,2.1905870466
15.483,67.167,2.12065321615
92.783,26.617,1.58384204514
46.417,40.717,2.04690200854
-102.655,46.014,2.18238305761
23.067,69.017,2.03153379705
24.35,44.433,2.17851744916
-83.813,45.407,1.71305205497
59.217,35.267,1.64464611279
-84.15,49.733,2.16378416085
91.917,26.65,1.60606956569
116.15,-34.25,1.55211210721
29.701,37.786,2.08729091398
-58.228,-26.213,1.63594494486
76.917,9.0,1.42010001329
78.583,20.667,1.67615888154
9.406,41.924,2.00844906452
8.2,46.85,1.86021496382
31.1,70.367,2.12792540101
-111.853,41.787,2.42849711496
8.317,46.5,2.11948130085
-102.175,42.806,1.97325847461
4.15,49.217,1.84302778435
106.833,-6.183,1.26443209042
-38.5,-13.0,1.24105219948
-6.817,54.717,1.73682751188
127.45,36.633,2.0447344119
0.5,40.817,1.71919273377
46.433,39.2,1.639120057
-70.181,-20.535,1.64436276677
-99.35,49.9,2.23802520319
15.017,68.583,2.19138824577
5.874,36.795,1.5378366101
81.05,40.5,2.2924503185
29.383,-28.367,1.84014686568
-149.607,-17.554,1.38279382307
21.633,65.817,1.82949460652
112.9,42.4,2.69788158535
18.716,64.548,1.88243738762
78.25,43.317,2.03795194539
26.5,-33.283,1.78002924982
34.7,59.5,2.10197326497
14.15,62.5,1.89968269518
-83.105,29.633,1.42155317167
91.586,26.106,1.61469821776
-43.133,-11.083,1.27092011944
