lat,lon,R-value
-124.29,42.074,1.79079779663
-77.856,-6.202,1.88587155624
42.0,50.8,2.30202091559
-124.05,44.583,1.84823
21.133,45.383,1.97946922385
-47.467,-5.55,1.71729873707
15.433,58.65,2.0380930316
-93.203,39.096,1.8747721097
-52.389,-15.861,1.8848677114
108.083,60.05,2.19877772572
-97.65,38.8,1.8873457709
-2.033,43.3,1.78679556724
12.28,57.663,2.10539482847
-66.967,-0.117,1.57223297031
38.683,58.1,1.98765423983
73.311,54.967,2.05666293313
16.267,47.967,1.91827632299
86.5,27.3,1.77767421817
-101.371,37.163,1.95505475245
13.583,30.383,1.76096500933
-88.133,43.417,2.07909524802
-6.473,6.793,1.57626140346
-113.014,36.96,2.10798233312
-82.463,40.023,1.99604952149
48.006,46.283,1.96125885885
-92.804,46.419,2.09354959135
76.65,10.767,1.62390678593
-107.899,38.506,2.01843616152
-81.95,34.917,1.87229125809
-140.946,-18.075,1.65419690518
-77.817,0.6,1.85019345007
91.617,55.383,1.8634687783
22.466,39.65,1.96379900844
150.133,-36.217,1.75206450057
6.117,59.05,2.08846900421
-43.867,-16.717,1.93158968466
12.0,60.183,2.08846086429
-80.823,36.766,2.05111666668
-122.861,45.773,1.92886216577
-100.581,47.967,2.13735771394
-83.277,30.783,1.70208056433
11.326,46.46,2.01961584827
-41.35,-21.717,1.81772017169
12.417,65.817,2.04962493264
-58.536,-34.822,2.04212880261
-125.767,49.083,1.97945762326
-97.581,33.254,1.83785244013
-0.006,43.179,1.84297414786
137.817,35.517,1.78527658162
-96.917,19.55,1.72189639415
146.067,-34.25,1.99298368948
6.817,44.933,1.91401961295
100.75,13.517,1.59530954251
-100.001,42.577,1.84411591842
-114.036,40.721,2.21220017119
-104.688,38.81,2.02642910386
-119.771,39.484,2.16438188948
23.117,44.483,2.0417489201
22.886,47.703,1.87304021655
-83.749,42.967,2.01126230659
153.183,-25.933,1.75165475576
128.5,58.633,2.14114998652
103.967,63.583,2.17077239022
24.017,-30.667,2.21720323702
-65.1,-40.783,2.1593980501
-78.834,40.316,2.17643297177
-38.3,-7.95,1.67248878655
150.783,-33.6,1.86388191477
32.573,-25.921,1.74234488702
9.35,47.25,2.17858570606
147.083,-41.733,1.91402087237
-90.409,31.606,1.68411535911
-93.317,44.333,2.02737197599
142.583,44.933,2.15182943871
119.733,53.75,2.13666802694
-83.2,30.967,1.70615542531
6.333,46.517,2.09177224135
36.75,56.35,1.8409747295
-122.872,42.381,1.88015525276
16.2,51.2,1.99553891114
-97.632,48.784,2.03285971024
44.717,32.55,2.02741218303
7.35,45.733,1.97690127106
1.95,46.183,1.97788831344
52.583,58.133,1.93474347155
10.3,13.983,1.82619851538
-165.583,61.533,1.97742278317
24.517,47.15,1.88928472846
-80.215,41.626,1.99043479767
116.667,-32.667,1.81049820003
37.717,10.35,1.79775348413
-0.418,51.553,2.08073692939
23.317,46.533,2.0448071312
14.917,37.4,1.72520683593
-162.764,66.069,2.15044923965
-99.324,31.178,1.69266410015
35.767,-16.1,1.83195546531
17.1,-22.567,2.3159056228
-37.267,-7.017,1.62308845599
-73.969,40.779,2.21981954553
-74.781,10.89,1.5700909281
-111.733,49.867,1.93026754598
46.017,39.533,1.99928525101
-61.783,50.183,1.99870526524
-67.076,-17.963,2.32471725822
78.233,59.217,2.09375040206
8.617,46.65,2.12265279058
78.667,54.7,1.98192818207
29.25,69.15,1.9417185896
5.883,52.7,2.03274160384
-83.781,15.261,1.59428398053
-84.787,47.967,2.04011099581
128.717,37.683,1.88324788075
30.582,39.784,2.01924811695
-52.1,-32.033,1.94649329082
80.797,16.53,1.64558853646
82.2,51.15,2.1227638253
121.917,48.767,2.15640559059
-42.15,-6.967,1.76438892652
-73.102,40.794,2.03122774226
-92.239,34.727,1.89541626667
-123.117,50.15,1.87802536432
-4.75,41.633,1.95743862055
-13.219,27.152,1.80559003166
22.267,48.633,1.83736170175
-54.487,-25.596,1.75913865216
26.633,-32.783,2.02142673819
25.917,56.517,2.53608320852
54.75,57.083,1.96076813994
25.3,46.3,1.90944145158
15.483,67.167,2.07586343206
92.783,26.617,1.61729516344
46.417,40.717,1.9020009987
-102.655,46.014,1.679154
23.067,69.017,2.14901971187
24.35,44.433,2.03627396491
-83.813,45.407,2.07529954831
59.217,35.267,2.21787355648
-84.15,49.733,2.1413264078
91.917,26.65,1.59377269802
