lat,lon,R-value
15.433,58.65,2.08380442784
-93.203,39.096,2.04462819472
-52.389,-15.861,1.40214963373
108.083,60.05,3.03650673806
-97.65,38.8,2.22437116414
-2.033,43.3,1.63685478066
12.28,57.663,2.14616774896
-66.967,-0.117,1.05336233641
38.683,58.1,2.38777201131
73.311,54.967,2.33957478538
16.267,47.967,2.87055868795
86.5,27.3,2.31823538136
-101.371,37.163,1.99188398357
13.583,30.383,2.19377736079
-88.133,43.417,2.08534158432
-6.473,6.793,1.05993784261
-82.463,40.023,2.15447638433
48.006,46.283,2.57548361552
-92.804,46.419,1.99314064895
76.65,10.767,1.60473126348
-107.899,38.506,2.16748912401
-140.946,-18.075,1.05417587905
-77.817,0.6,1.51666734336
91.617,55.383,2.68311401133
22.466,39.65,2.02855545323
150.133,-36.217,1.1808386754
6.117,59.05,2.13069258179
-43.867,-16.717,1.50435662749
12.0,60.183,2.53869524118
-80.823,36.766,2.56241180613
-122.861,45.773,2.04904307747
-100.581,47.967,2.56534033098
-83.277,30.783,1.71133438392
11.326,46.46,2.52603332744
-41.35,-21.717,1.13450550581
12.417,65.817,2.04779926655
-58.536,-34.822,1.62926206867
-125.767,49.083,1.93020807736
-97.581,33.254,1.35146521378
-0.006,43.179,1.80700727973
137.817,35.517,2.60095767161
-96.917,19.55,1.37014497106
146.067,-34.25,1.4066715852
6.817,44.933,2.04101867393
100.75,13.517,1.09083927082
-100.001,42.577,2.52532516069
-114.036,40.721,3.29001210134
-104.688,38.81,2.54415748167
-119.771,39.484,3.24915735551
23.117,44.483,2.4813476012
22.886,47.703,2.82164546869
-83.749,42.967,2.52842378541
153.183,-25.933,1.26630630158
128.5,58.633,2.89917234622
103.967,63.583,3.03366939732
24.017,-30.667,1.80484047454
-65.1,-40.783,2.35213330874
-78.834,40.316,2.9135405899
-38.3,-7.95,1.42235320291
150.783,-33.6,1.08020665799
32.573,-25.921,1.82334241645
9.35,47.25,2.32089434849
147.083,-41.733,1.25272035281
-90.409,31.606,1.63410758286
-93.317,44.333,1.85302081256
142.583,44.933,2.52094522203
119.733,53.75,2.99848151938
-83.2,30.967,1.80542669105
6.333,46.517,2.52899422733
36.75,56.35,1.96088417639
-122.872,42.381,2.55072926246
16.2,51.2,2.54234489711
-97.632,48.784,2.34002024511
44.717,32.55,2.13355507413
7.35,45.733,2.35226111216
1.95,46.183,2.39701838729
