lat,lon,R-value
-124.29,42.074,1.8474496410449845
-77.856,-6.202,1.8074368634133773
42.0,50.8,1.7978622872211076
-124.05,44.583,1.7720990540078876
21.133,45.383,1.754860215472872
-47.467,-5.55,1.7717415163581243
15.433,58.65,1.8697211908752862
-93.203,39.096,1.7152433930420379
-52.389,-15.861,1.847076648701926
108.083,60.05,1.8951955237297542
-97.65,38.8,1.7756733435172962
-2.033,43.3,1.6663978926208416
12.28,57.663,1.8791400703862622
-66.967,-0.117,1.6191518456123317
38.683,58.1,2.0943490073778555
73.311,54.967,1.9282053797862682
16.267,47.967,1.8263520493957857
86.5,27.3,1.7776742181711724
-101.371,37.163,1.9059271940067612
13.583,30.383,1.8084264477976775
-88.133,43.417,1.6012101673591814
-6.473,6.793,1.5904994164106945
-113.014,36.96,2.1145925851728617
-82.463,40.023,1.7197976105944277
48.006,46.283,2.226669578319524
-92.804,46.419,1.849663486100403
76.65,10.767,1.6170654113161396
-107.899,38.506,2.1292865424071943
-81.95,34.917,1.7952862409379182
-140.946,-18.075,1.6078821067921814
-77.817,0.6,1.847211887305109
91.617,55.383,1.725085512875484
22.466,39.65,1.8646467622821774
150.133,-36.217,2.0834373015808976
6.117,59.05,1.9519233206388829
-43.867,-16.717,1.9822767375922572
12.0,60.183,1.9277998405107157
-80.823,36.766,1.8747687856382553
-122.861,45.773,1.8963002668030904
-100.581,47.967,1.8028504326326877
-83.277,30.783,1.6952154199795064
11.326,46.46,1.8016313607062782
-41.35,-21.717,1.796922453909277
12.417,65.817,1.912236128038884
-58.536,-34.822,2.130885521828949
-125.767,49.083,1.8058270626558552
-97.581,33.254,1.7554816670645248
-0.006,43.179,1.740580540591662
137.817,35.517,1.6792320302006165
-96.917,19.55,1.7398531245834579
146.067,-34.25,1.9921583397758473
6.817,44.933,1.74749528372502
100.75,13.517,1.5825870961439745
-100.001,42.577,1.7271116120182517
-114.036,40.721,2.1088578757277996
-104.688,38.81,2.000508683207224
-119.771,39.484,2.0987972603394227
23.117,44.483,1.8292632428515043
22.886,47.703,1.7416225321406946
-83.749,42.967,1.758063107445638
153.183,-25.933,1.8377485438196062
128.5,58.633,1.9647130494324458
103.967,63.583,1.895496237253976
24.017,-30.667,2.226361355398992
-65.1,-40.783,2.2070558445328956
-78.834,40.316,1.8493723387180732
-38.3,-7.95,1.7836240811356623
150.783,-33.6,1.9709631990011631
32.573,-25.921,1.8522589722818872
9.35,47.25,1.8927417959699535
147.083,-41.733,2.0904003013136956
-90.409,31.606,1.55788935417411
-93.317,44.333,1.7879011970232181
