lat,lon,R-value
21.133,45.383,2.04032322158
-47.467,-5.55,1.33180130444
15.433,58.65,2.11109583464
-93.203,39.096,2.20713994112
-52.389,-15.861,1.47947957349
108.083,60.05,2.03181813183
-97.65,38.8,2.14732273071
-2.033,43.3,1.81734391838
12.28,57.663,2.10208742679
-66.967,-0.117,1.21028024405
38.683,58.1,1.86741565427
73.311,54.967,2.09954005956
16.267,47.967,2.04806373557
86.5,27.3,2.07038468784
-101.371,37.163,2.09465858041
13.583,30.383,1.64751115071
-88.133,43.417,2.06030463143
-6.473,6.793,1.24822579692
-113.014,36.96,2.11446842723
-82.463,40.023,2.07270749557
48.006,46.283,2.24488881935
-92.804,46.419,2.1878459761
76.65,10.767,1.4693342467
-107.899,38.506,2.53623330256
-81.95,34.917,2.27880141162
-140.946,-18.075,1.34028295823
-77.817,0.6,1.5235419232
91.617,55.383,1.84096170105
22.466,39.65,1.89754294516
150.133,-36.217,1.42204609091
6.117,59.05,2.10418518054
-43.867,-16.717,1.453730669
12.0,60.183,2.27708073954
-80.823,36.766,2.35467207916
-122.861,45.773,1.83579526259
-100.581,47.967,2.2604416953
-83.277,30.783,1.97660905865
11.326,46.46,2.12715012671
-41.35,-21.717,1.48998159249
12.417,65.817,1.9701295929
-58.536,-34.822,1.65874423531
-125.767,49.083,1.66826501177
-97.581,33.254,1.92396462592
-0.006,43.179,1.80223608953
137.817,35.517,2.2871946576
-96.917,19.55,1.46239397937
146.067,-34.25,1.49486770063
6.817,44.933,2.17638934237
100.75,13.517,1.28214143157
-100.001,42.577,2.14696490777
-114.036,40.721,2.24625538226
-104.688,38.81,2.34948564466
-119.771,39.484,2.27185534999
23.117,44.483,2.23037949182
22.886,47.703,2.12471215676
-83.749,42.967,2.28153612611
153.183,-25.933,1.25124514269
128.5,58.633,2.11772949485
103.967,63.583,2.43268465858
24.017,-30.667,1.62129169621
-65.1,-40.783,2.02459024633
-78.834,40.316,2.16810683491
-38.3,-7.95,1.4596743169
150.783,-33.6,1.41123086333
32.573,-25.921,1.4697034038
9.35,47.25,2.12376807324
147.083,-41.733,1.58812322918
-90.409,31.606,1.73605935895
-93.317,44.333,2.28036550488
142.583,44.933,1.95863628897
119.733,53.75,2.34263253385
-83.2,30.967,1.97994649332
6.333,46.517,2.1028142193
36.75,56.35,1.81754091723
-122.872,42.381,2.0114615871
16.2,51.2,2.10202846549
-97.632,48.784,1.98872760048
44.717,32.55,2.08510477948
7.35,45.733,2.07586012395
1.95,46.183,1.97196934582
