lat,lon,R-value
12.28,57.663,2.07768158447
-66.967,-0.117,1.64273297409
38.683,58.1,1.83204109152
73.311,54.967,2.14381185278
16.267,47.967,1.75825619973
-101.371,37.163,2.02486813582
13.583,30.383,1.8491658904
-88.133,43.417,2.0248703432
-6.473,6.793,1.58816394485
-113.014,36.96,2.17106508737
-82.463,40.023,1.84553263123
48.006,46.283,1.92927944531
-92.804,46.419,1.93434828609
-107.899,38.506,2.21267674453
-81.95,34.917,1.87713896482
-140.946,-18.075,1.63459671048
-77.817,0.6,1.90321909031
91.617,55.383,1.83346672313
22.466,39.65,1.95871355519
150.133,-36.217,2.07330436357
6.117,59.05,2.0048128212
-43.867,-16.717,1.92051297968
12.0,60.183,2.0410097127
-80.823,36.766,1.80777912381
-122.861,45.773,1.96233389761
-100.581,47.967,1.8750829969
-83.277,30.783,1.80304291429
11.326,46.46,1.85000496779
-41.35,-21.717,1.6868652339
12.417,65.817,1.9494038929
-58.536,-34.822,2.08619207618
-125.767,49.083,1.8499236757
-97.581,33.254,1.85542938938
-0.006,43.179,1.88368432074
-96.917,19.55,1.70897006004
146.067,-34.25,1.90977400648
6.817,44.933,1.90445133538
-100.001,42.577,1.92979973636
-114.036,40.721,2.17811816411
-104.688,38.81,2.17371938637
-119.771,39.484,2.13918951942
23.117,44.483,1.81218520796
22.886,47.703,1.75211114631
-83.749,42.967,1.97696201789
153.183,-25.933,1.69626085589
128.5,58.633,1.84311688256
103.967,63.583,1.95712251478
24.017,-30.667,2.50781269233
-65.1,-40.783,2.24259186077
-78.834,40.316,1.99176531464
-38.3,-7.95,1.70819404915
150.783,-33.6,1.96002641125
32.573,-25.921,1.92131985673
9.35,47.25,1.95756298154
147.083,-41.733,1.90050969341
-90.409,31.606,1.68717044341
-93.317,44.333,1.93043248954
119.733,53.75,2.01455655655
-83.2,30.967,1.78349234532
6.333,46.517,1.82626608498
36.75,56.35,1.68819889214
-122.872,42.381,2.02217957144
16.2,51.2,1.83409105812
-97.632,48.784,1.95500386964
7.35,45.733,1.94912511179
1.95,46.183,1.86945373621
52.583,58.133,2.06796318962
10.3,13.983,1.79313700178
-165.583,61.533,1.86413465191
24.517,47.15,1.719201306
-80.215,41.626,2.02874462832
116.667,-32.667,1.91293427183
37.717,10.35,1.82613432096
-0.418,51.553,1.87126464674
23.317,46.533,1.8420315584
14.917,37.4,1.72751703318
-162.764,66.069,1.98162432013
-99.324,31.178,1.86378686717
35.767,-16.1,1.80875712778
17.1,-22.567,2.39764759222
-37.267,-7.017,1.62308845599
-73.969,40.779,1.92647010809
-74.781,10.89,1.57645322818
-111.733,49.867,2.18986842733
46.017,39.533,1.98949539466
-61.783,50.183,2.03262784458
-67.076,-17.963,2.33425285983
78.233,59.217,2.03266247426
8.617,46.65,1.93396520595
78.667,54.7,2.09486267439
29.25,69.15,2.05899818902
5.883,52.7,1.72644786156
-83.781,15.261,1.55861472273
-84.787,47.967,2.13545960422
30.582,39.784,1.84671509804
-52.1,-32.033,1.97274443657
82.2,51.15,1.99199292673
-42.15,-6.967,1.76438892652
-73.102,40.794,1.85508796944
-92.239,34.727,1.75676643305
-123.117,50.15,1.92656985624
-4.75,41.633,2.05623935121
22.267,48.633,1.80561662791
-54.487,-25.596,1.73577691126
26.633,-32.783,2.17766644084
25.917,56.517,2.53608320852
54.75,57.083,2.08092088483
25.3,46.3,1.69440243552
15.483,67.167,2.00458258469
46.417,40.717,1.9080659153
-102.655,46.014,2.03593018535
23.067,69.017,2.07664758628
24.35,44.433,1.7171760514
-83.813,45.407,2.10787344166
-84.15,49.733,2.13822338325
116.15,-34.25,1.96792532296
29.701,37.786,1.98852229323
-58.228,-26.213,1.88740683587
9.406,41.924,1.91304712789
8.2,46.85,1.80104041739
31.1,70.367,2.03071949675
-111.853,41.787,2.06562595207
8.317,46.5,1.98046715604
-102.175,42.806,1.97044389681
4.15,49.217,1.89676652382
106.833,-6.183,1.58949561532
-38.5,-13.0,1.65620512686
-6.817,54.717,1.82625307528
0.5,40.817,1.85392332246
46.433,39.2,1.79760523203
-70.181,-20.535,1.89803973085
-99.35,49.9,1.91142876173
15.017,68.583,1.91029032868
29.383,-28.367,2.43053003126
-149.607,-17.554,1.65410122398
21.633,65.817,1.98767842175
18.716,64.548,2.0299687996
78.25,43.317,2.10657255493
26.5,-33.283,1.9668606432
34.7,59.5,2.02946382547
14.15,62.5,2.1699380914
-83.105,29.633,1.76686917322
-43.133,-11.083,1.79370043078
125.567,-18.183,1.99067652066
-112.1,47.333,2.26223872972
-111.1,52.817,2.72900250606
18.99,63.408,2.07645173357
8.291,40.632,1.79539428876
-111.678,54.131,2.02020718778
111.673,-2.705,1.60275576984
8.083,46.433,1.98778107015
-135.083,60.717,1.98803800675
-101.581,47.29,1.9704915676
-90.527,14.583,1.74891700298
-22.889,16.137,1.71484997452
-112.767,49.7,2.19001768103
140.883,-21.833,2.2128278525
-70.605,19.406,1.66124678101
-75.379,41.139,1.94436902783
-113.35,53.65,1.89642909659
-85.417,44.283,2.07856249741
15.25,-26.683,2.2464385422
-52.133,-22.65,1.86024190221
30.85,-24.933,2.32749990701
-64.813,17.7,1.70188393979
21.567,53.083,1.92700793788
0.816,45.198,1.87939861727
20.75,41.7,2.26088734725
29.133,-31.95,2.01815124978
120.35,16.083,1.57347680285
-83.874,35.964,1.77815288604
-1.933,49.717,1.77670793382
6.55,61.9,2.01906769687
170.983,-42.717,1.75539158363
89.017,62.467,1.89499777155
26.718,-26.871,2.34699083154
22.867,45.0,1.72310782141
9.561,47.485,1.76586041106
-48.55,-0.717,1.5344274338
-98.254,26.184,1.66754185111
43.45,45.1,2.02844129249
77.283,54.367,2.11952412093
21.817,-30.35,2.53595456718
133.033,59.633,2.03526012383
-89.883,46.117,1.99951251513
15.826,53.791,1.92153709572
-72.017,44.567,2.02800965251
36.7,55.383,1.82619414481
26.65,47.733,1.73701462262
166.573,-20.641,1.69011994577
27.9,62.8,2.01794750251
-84.027,40.708,1.86341350398
34.717,-24.05,1.84509737477
26.912,37.69,1.77437302362
-2.85,53.334,1.81868984882
36.815,-1.322,1.81154418451
-88.866,39.834,1.99965965359
-103.083,34.433,2.11476305494
22.046,40.814,2.00838780487
-68.418,-31.571,2.3350712231
117.333,2.85,1.57071224189
-76.016,36.399,1.65285875
141.917,-12.683,1.73321532129
-4.433,58.283,1.79041018034
-120.53,47.034,2.0176254924
12.2,58.6,2.02613647086
46.171,51.713,1.99861500673
36.283,36.35,1.89635806748
-73.35,49.267,2.06969798764
13.067,56.95,2.06430591744
-35.683,-6.967,1.67282384235
-116.786,34.854,2.06596784577
-106.429,31.636,2.10095404459
-54.967,-20.983,1.78081028775
21.293,37.921,1.8328127754
98.7,3.8,1.57680241136
87.65,55.217,1.95330245483
84.917,56.5,1.98675369121
-0.033,14.033,1.74673357756
-0.508,43.912,1.92082184713
-155.902,59.324,2.0461882726
36.45,9.083,1.72723378624
-70.77,-27.25,1.93740710797
-96.8,44.3,1.88666213729
-79.1,40.633,1.85946038929
-102.898,48.381,1.94135061055
-95.651,45.332,1.80245593363
10.564,47.14,1.94363869243
134.9,-12.117,1.74403241129
-45.4,-1.717,1.59655423992
-67.332,-8.777,1.7031079395
-1.067,5.2,1.54250838159
15.033,58.717,2.13975036905
-90.157,38.571,2.02664623037
7.283,46.983,1.78740942781
28.144,61.045,2.08027300486
-64.1,53.567,2.15485607141
-64.783,-7.267,1.59882678772
8.833,35.167,2.00396979607
-98.371,19.158,2.05418966984
-97.68,30.183,1.60317117719
31.133,-29.617,2.01977890671
25.617,-27.65,2.27245495274
4.867,44.14,1.92780703994
136.683,66.8,2.1009251666
8.4,46.967,1.80449829288
-43.35,-3.75,1.64036931277
-36.517,-8.883,1.7273815442
-87.083,45.733,1.955038124
130.633,-18.333,2.15902360541
37.479,36.947,2.0587078231
19.912,39.602,1.90365934829
114.708,-28.796,1.95924304488
-75.294,2.95,1.76761224749
-74.207,44.385,2.01539306042
-173.962,-18.585,1.70590254624
-89.822,30.343,1.70455731618
120.05,-33.583,1.95493216029
-64.683,32.367,1.72924562409
136.883,-30.483,2.25090158117
-72.533,48.833,2.0462107316
140.683,-34.2,1.95984495127
7.867,46.667,1.83436265738
25.3,46.65,1.7607599457
-106.867,40.517,2.24174094487
5.183,52.1,1.75818468903
-4.535,53.248,1.87443237241
-157.58,57.58,2.06816513296
-70.737,7.069,1.60912584971
-112.351,40.612,2.0909102393
17.833,47.067,1.78875948478
-80.567,28.483,1.71313229482
9.685,52.461,1.68206898832
-113.9,52.183,1.9707365971
-77.547,35.937,1.71439119028
143.917,-35.733,1.95325365738
138.367,-21.6,2.27151544817
-122.285,38.21,1.9497939719
-49.933,-4.25,2.20381435107
-81.156,35.197,1.81943936513
-94.712,32.385,1.73877360213
-76.903,36.698,1.68656069988
15.733,50.733,1.78211553602
-94.888,36.909,1.75435080069
142.45,-38.283,1.77521293117
-35.248,-5.911,1.64475609426
42.9,62.1,2.09187711921
-35.983,-8.233,1.62691643037
14.183,59.667,2.04320751382
-41.283,-16.0,1.78024755011
90.517,56.283,1.92834082037
21.067,63.433,1.91620964161
8.183,46.367,1.92633220563
-114.083,64.183,2.19533294792
-3.417,56.883,1.87842973346
45.5,55.533,2.06002668552
-84.701,45.013,2.1103154644
22.467,46.533,1.70499562314
56.917,65.967,2.06727314093
5.4,50.033,1.86540197659
18.268,42.561,1.77035229942
-89.533,14.967,1.73281012286
11.85,45.4,1.79445728599
14.467,48.95,1.77319862004
121.617,-32.983,2.00437088714
-105.283,73.75,2.08879750251
-62.48,44.98,1.89784662904
16.983,60.267,2.04281994728
-63.135,-17.645,1.84013063088
-93.65,47.783,1.85237172743
-48.476,-1.379,1.61348128833
-109.483,37.583,2.27258842125
30.8,36.899,1.78348688762
-84.264,32.955,1.72503389831
-92.652,37.648,1.78027292214
-109.513,40.443,2.25831112714
