Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/05/25,40035.999953278464,40035.99998384672,1.1175281542818993e-05,1.4562392607331276e-06,35942.736992279366,143.83321769545728,4093.262960999098,39645.0,40429.0,39644.0,40429.0,,,,
2020/05/26,40035.99996178494,40035.99998513905,8.506474841851741e-06,1.2923337635584176e-06,36081.68762235333,138.95063007396675,3954.3123394316062,39645.0,40429.0,39644.0,40428.0,,,,
2020/05/27,40035.99996830757,40035.99998628922,6.522634066641331e-06,1.1501688277348876e-06,36215.92140989788,134.2337875445446,3820.0785584096957,39644.0,40428.0,39644.0,40429.0,,,,
2020/05/28,40035.99997335056,40035.99998731575,5.042988050263375e-06,1.0265284799970686e-06,36345.59847371312,129.67706381524476,3690.401499637439,39643.975000000006,40428.0,39644.0,40429.0,,,,
2020/05/29,40035.99997728472,40035.99998823438,3.934161213692278e-06,9.186333045363426e-07,36470.8734970779,125.27502336477482,3565.1264802068254,39644.0,40429.0,39644.0,40429.0,,,,
2020/05/30,40035.99998038437,40035.9999890586,3.0996452551335096e-06,8.242132025770843e-07,36591.89591241308,121.022415335181,3444.1040679712896,39645.0,40428.0,39644.0,40428.0,,,,
2020/05/31,40035.99998285303,40035.99998979996,2.4686596589162946e-06,7.413618732243776e-07,36708.81008154866,116.9141691355835,3327.189901304366,39644.0,40428.0,39644.0,40429.0,,,,
2020/06/01,40035.9999848406,40035.99999046841,1.9875733414664865e-06,6.684495019726455e-07,36821.755457589104,112.94537604044308,3214.244527251496,39644.0,40429.0,39645.0,40430.0,,,,
2020/06/02,40035.99998645986,40035.99999107254,1.6192570910789073e-06,6.04130036663264e-07,36930.86677413272,109.11131654361816,3105.133212327135,39645.0,40429.0,39644.0,40429.0,,,,
2020/06/03,40035.99998779497,40035.999991619785,1.335109118372202e-06,5.47246600035578e-07,37036.27418255065,105.40740841793013,2999.725805244314,39644.0,40429.0,39644.0,40429.0,,,,
2020/06/04,40035.99998890829,40035.99999211657,1.1133233783766627e-06,4.96787833981216e-07,37138.10341455499,101.82923200434016,2897.896574353297,39644.0,40428.0,39644.0,40429.0,,,,
2020/06/05,40035.99998984701,40035.9999925685,9.387222235091031e-07,4.5192427933216095e-07,37236.47593469708,98.37252014208934,2799.52405514993,39645.0,40429.0,39645.0,40429.0,,,,
2020/06/06,40035.99999064732,40035.99999298047,8.003044058568776e-07,4.1197199607267976e-07,37331.50908476805,95.03315007096535,2704.490905879269,39645.0,40429.0,39644.0,40429.0,,,,
2020/06/07,40035.999991336845,40035.99999335677,6.895279511809349e-07,3.762979758903384e-07,37423.31622080736,91.80713603931508,2612.683770529482,39644.0,40428.0,39644.0,40430.0,,,,
2020/06/08,40035.99999193648,40035.99999370111,5.996334948576987e-07,3.443419700488448e-07,37512.00685418338,88.69063337601983,2523.9931377530957,39645.0,40428.0,39645.0,40429.0,,,,
2020/06/09,40035.99999246246,40035.999994016805,5.259789759293199e-07,3.1569652492180467e-07,37597.6867796596,85.67992547621543,2438.313212802859,39645.0,40430.0,39644.0,40427.0,,,,
2020/06/10,40035.99999292747,40035.99999430675,4.6501372708007693e-07,2.899469109252095e-07,37680.4581987554,82.7714190957995,2355.5417941720734,39645.0,40429.0,39644.0,40428.0,,,,
2020/06/11,40035.9999933415,40035.9999945735,4.1403109207749367e-07,2.6675115805119276e-07,37760.419847777746,79.96164902234887,2275.5801455637557,39644.0,40429.0,39644.0,40430.0,,,,
2020/06/12,40035.999993712394,40035.99999481932,3.7089193938300014e-07,2.4581822799518704e-07,37837.6671072343,77.24725945655518,2198.3328864780924,39644.0,40429.0,39644.0,40429.0,,,,
2020/06/13,40035.99999404643,40035.99999504622,3.340392140671611e-07,2.2690073819831014e-07,37912.292119618236,74.62501238393452,2123.707874428197,39644.0,40429.0,39645.0,40428.0,,,,
2020/06/14,40035.999994348575,40035.99999525596,3.0214141588658094e-07,2.0973675418645144e-07,37984.38386429492,72.09174467668345,2051.616130053655,39645.0,40428.0,39644.0,40429.0,,,,
2020/06/15,40035.99999462337,40035.99999545014,2.7479836717247963e-07,1.9418075680732727e-07,38054.0283613546,69.64449705967854,1981.971633268775,39643.0,40429.0,39644.0,40428.0,,,,
2020/06/16,40035.99999487474,40035.99999563018,2.51369783654809e-07,1.8004357116296887e-07,38121.30873042549,67.28036907088972,1914.691264449255,39644.0,40427.0,39644.0,40428.0,,,,
2020/06/17,40035.999995104794,40035.99999579735,2.3005122784525156e-07,1.671651261858642e-07,38186.305183377386,64.99645295189839,1849.6948117274078,39645.0,40429.0,39643.0,40428.0,,,,
2020/06/18,40035.999995315746,40035.99999595276,2.1095183910802007e-07,1.5541445463895798e-07,38249.09524675185,62.79006337446481,1786.9047485638948,39643.0,40428.0,39645.0,40430.0,,,,
2020/06/19,40035.99999550986,40035.999996097446,1.9411527318879962e-07,1.4468241715803742e-07,38309.75383175992,60.65858500806644,1726.2461637499437,39644.0,40428.0,39645.0,40428.0,,,,
