Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
9172.0,9551.0,7533.0,7877.0,-1.811713445931673e-09,52.304695313700904,67.10873836919245,2020/05/12,9361.271747744962,7704.828932520111,4733.399637289347,2971.4292952307646,,,,
9172.0,9552.0,7583.0,7929.0,-3.8708094507455826e-09,50.70364966076886,66.88932447872867,2020/05/13,9361.271747741092,7755.53258218088,4717.213962471387,3038.3186197094933,,,,
9172.0,9552.0,7632.0,7978.0,-4.532921593636274e-09,49.15159266921546,66.65085246125636,2020/05/14,9361.271747736559,7804.684174850096,4699.714702679346,3104.9694721707497,,,,
9172.0,9552.0,7679.0,8027.0,-1.3660610420629382e-09,47.647052677730244,66.39424737081026,2020/05/15,9361.271747735193,7852.331227527826,4680.967507986266,3171.36371954156,,,,
9172.0,9552.0,7725.0,8073.0,5.014953785575926e-09,46.18860212591062,66.12040121498376,2020/05/16,9361.271747740208,7898.519829653736,4661.035708897192,3237.4841207565437,,,,
9172.0,9551.0,7769.0,8118.0,2.8976501198485494e-09,44.774770970147074,65.83023885168768,2020/05/17,9361.271747743105,7943.2946006238835,4639.980241015652,3303.3143596082314,,,,
9172.0,9551.0,7812.0,8162.0,3.9726728573441505e-09,43.40422233667414,65.52458525657858,2020/05/18,9361.271747747078,7986.698822960558,4617.859878095747,3368.83894486481,,,,
9172.0,9552.0,7854.0,8205.0,9.440555004402995e-10,42.07561769995118,65.20426745331224,2020/05/19,9361.271747748022,8028.774440660509,4594.731228342387,3434.043212318122,,,,
9172.0,9551.0,7894.0,8246.0,-7.185008144006133e-10,40.78768256031253,64.87006490156455,2020/05/20,9361.271747747303,8069.562123220821,4570.648846001135,3498.9132772196867,,,,
9172.0,9551.0,7933.0,8286.0,1.0804797057062387e-09,39.53917612079567,64.52273248457732,2020/05/21,9361.271747748384,8109.101299341617,4545.6652896373525,3563.436009704264,,,,
9172.0,9552.0,7971.0,8325.0,3.205059329047799e-09,38.32888796422594,64.16300304595006,2020/05/22,9361.271747751589,8147.430187305843,4519.831174555629,3627.599012750214,,,,
9172.0,9551.0,8008.0,8362.0,3.6197889130562544e-09,37.15564435055239,63.79158266121249,2020/05/23,9361.271747755209,8184.585831656395,4493.195236244968,3691.3905954114266,,,,
9172.0,9552.0,8043.0,8398.0,1.0186340659856796e-10,36.01830741424419,63.40915125811807,2020/05/24,9361.27174775531,8220.60413907064,4465.804392401094,3754.7997466695447,,,,
9172.0,9551.0,8078.0,8434.0,-9.094947017729282e-10,34.915785394232444,63.01635496483641,2020/05/25,9361.271747754401,8255.519924464872,4437.703822830491,3817.816101634381,,,,
9172.0,9551.0,8111.0,8468.0,-1.7262209439650178e-09,33.84701178621435,62.613821885356174,2020/05/26,9361.271747752675,8289.366936251086,4408.937012731349,3880.4299235197373,,,,
9172.0,9552.0,8144.0,8501.0,-8.931237971410155e-10,32.81095620875385,62.20215389189616,2020/05/27,9361.271747751782,8322.17789245984,4379.545815048206,3942.6320774116334,,,,
