Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
48347.0,49213.0,48248.0,49114.0,0.0004946487388224341,18.351526057020237,231.5960722475702,2020/04/30,48779.99923448875,48680.79719618759,39914.6115760009,8766.185620186689,,,,
48348.0,49213.0,48264.0,49128.0,0.0002992547088069841,15.486686920543434,230.3571239048997,2020/05/01,48779.99953374346,48696.28388310813,39699.74113901654,8996.542744091588,,,,
48348.0,49213.0,48277.0,49143.0,0.00018151182302972302,13.069060706984601,229.1101219675711,2020/05/02,48779.99971525528,48709.352943815116,39483.70007775596,9225.65286605916,,,,
48348.0,49215.0,48288.0,49153.0,0.00011038344382541254,11.028841403858678,227.8574860866902,2020/05/03,48779.999825638726,48720.381785218975,39266.87143307312,9453.51035214585,,,,
48348.0,49213.0,48298.0,49163.0,6.730491440976039e-05,9.307116811942251,226.6012515117327,2020/05/04,48779.99989294364,48729.68890203092,39049.57729837333,9680.111603657582,,,,
48347.0,49213.0,48304.0,49171.0,4.114719195058569e-05,7.854169400103274,225.34312912166024,2020/05/05,48779.99993409083,48737.54307143102,38832.08833865178,9905.454732779242,,,,
48348.0,49214.0,48312.0,49177.0,2.522256545489654e-05,6.628041785879759,224.08455609198063,2020/05/06,48779.9999593134,48744.1711132169,38614.63182434568,10129.539288871223,,,,
48348.0,49214.0,48318.0,49183.0,1.550235174363479e-05,5.593325858360913,222.82673865390643,2020/05/07,48779.99997481575,48749.76443907526,38397.39841155013,10352.36602752513,,,,
48348.0,49213.0,48323.0,49188.0,9.553688869345933e-06,4.720140724588418,221.57068818029802,2020/05/08,48779.99998436944,48754.48457979985,38180.54786409442,10573.936715705428,,,,
48347.0,49213.0,48326.0,49191.0,5.902882548980415e-06,3.9832696078374283,220.31725165613898,2020/05/09,48779.99999027232,48758.46784940769,37964.21388204612,10794.253967361567,,,,
48347.0,49212.0,48330.0,49195.0,3.657492925412953e-06,3.3614327753239195,219.0671373446694,2020/05/10,48779.999993929814,48761.82928218301,37748.508177476775,11013.321104706236,,,,
48347.0,49214.0,48333.0,49199.0,2.2725143935531378e-06,2.8366722410937655,217.82093650649222,2020/05/11,48779.99999620233,48764.665954424105,37533.52391321138,11231.142041212728,,,,
48347.975000000006,49213.0,48334.0,49201.0,1.4152901712805033e-06,2.3938330292949104,216.57914170931508,2020/05/12,48779.99999761762,48767.0597874534,37319.33860453135,11447.721182922043,,,,
48348.0,49214.0,48337.0,49202.0,8.83941538631916e-07,2.0201263664785074,215.342162245257,2020/05/13,48779.99999850156,48769.07991381988,37106.01656865258,11663.0633451673,,,,
48348.0,49213.0,48339.0,49205.0,5.532419891096652e-07,1.7047598422068404,214.11033718407634,2020/05/14,48779.9999990548,48770.784673662085,36893.61099131071,11877.173682351377,,,,
