Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
21833.0,22416.0,19941.0,20498.0,0.010321128575014882,166.8577355580892,144.90268856324428,2020/04/26,22123.986385860808,20218.576348573217,16837.607963414663,3380.968385158554,,,,
21832.0,22416.0,20093.0,20652.0,0.005866336632607272,153.42305514729014,145.0324476067658,2020/04/27,22123.99225219744,20371.999403720507,16845.998570955187,3526.00083276532,,,,
21833.0,22416.0,20233.0,20794.0,0.0033346242416882887,141.0698564431368,145.05061368133556,2020/04/28,22123.995586821682,20513.069260163644,16842.01781371699,3671.0514464466555,,,,
21832.0,22416.0,20362.0,20925.0,0.0018964067385240924,129.71117687380683,144.9670376269355,2020/04/29,22123.99748322842,20642.78043703745,16826.76195296386,3816.018484073591,,,,
21832.0,22416.0,20480.0,21045.0,0.001079372268577572,119.26700517861536,144.79077044968926,2020/04/30,22123.99856260069,20762.047442216066,16801.238187692787,3960.8092545232803,,,,
21833.0,22415.0,20588.0,21155.0,0.0006150351036922075,109.66374362029819,144.53012744862372,2020/05/01,22123.999177635793,20871.711185836364,16766.37180386446,4105.339381971904,,,,
21833.0,22417.0,20689.0,21258.0,0.00035094817212666385,100.83370408035262,144.192747322968,2020/05/02,22123.999528583965,20972.544889916717,16723.012760621845,4249.532129294872,,,,
21833.0,22416.0,20781.0,21350.0,0.00020059028975083493,92.71463931780454,143.78564660609663,2020/05/03,22123.999729174255,21065.25952923452,16671.94175333355,4393.317775900969,,,,
21833.0,22416.0,20867.0,21435.0,0.00011486921721370891,85.24930892049815,143.31526976046825,2020/05/04,22123.999844043472,21150.50883815502,16613.87579249358,4536.633045661437,,,,
21832.0,22416.0,20944.0,21515.0,6.59202596580144e-05,78.38507842877516,142.78753526909532,2020/05/05,22123.99990996373,21228.893916583795,16549.473335653263,4679.420580930532,,,,
21833.0,22416.0,21015.0,21587.0,3.79148950742092e-05,72.07354961648525,142.207878045263,2020/05/06,22123.999947878627,21300.96746620028,16479.339007224484,4821.628458975795,,,,
21833.0,22416.0,21081.0,21654.0,2.186373239965178e-05,66.27022083363772,141.58128833766386,2020/05/07,22123.99996974236,21367.237687033918,16404.027939720458,4963.209747313459,,,,
21833.0,22416.0,21141.0,21716.0,1.2639960914384574e-05,60.934172488447075,140.9123477240073,2020/05/08,22123.99998238232,21428.171859522365,16324.049764484898,5104.122095037466,,,,
21833.0,22416.0,21198.0,21772.0,7.328686479013413e-06,56.027779936976,140.20526194927425,2020/05/09,22123.999989711006,21484.19963945934,16239.8722824726,5244.327356986741,,,,
21834.0,22416.0,21249.0,21824.0,4.26090628025122e-06,51.51644767804464,139.46389131700653,2020/05/10,22123.999993971913,21535.716087137385,16151.924838833638,5383.791248303747,,,,
21833.0,22416.0,21296.0,21872.0,2.485016011632979e-06,47.36836596367357,138.69177851108543,2020/05/11,22123.99999645693,21583.08445310106,16060.601426286226,5522.483026814833,,,,
21833.0,22415.0,21338.0,21916.0,1.4534925867337734e-06,43.55428563970054,137.89217433006434,2020/05/12,22123.99999791042,21626.63873874076,15966.263537595863,5660.375201144897,,,,
21833.0,22416.0,21379.0,21955.0,8.531060302630067e-07,40.047313579241745,137.0680610654099,2020/05/13,22123.999998763527,21666.68605232,15869.242790109694,5797.443262210307,,,,
21833.0,22416.0,21415.0,21993.0,5.022266122978181e-07,36.822721186435956,136.222174384573,2020/05/14,22123.999999265754,21703.508773506437,15769.843336911557,5933.66543659488,,,,
21833.0,22416.0,21448.0,22027.0,2.967171894852072e-07,33.857771680104634,135.3570230668347,2020/05/15,22123.99999956247,21737.36654518654,15668.344085524826,6069.0224596617145,,,,
21834.0,22416.0,21479.0,22058.0,1.7574711819179356e-07,31.13155687907056,134.47490765264683,2020/05/16,22123.99999973822,21768.498102065612,15565.000734751251,6203.497367314361,,,,
21833.0,22416.0,21508.0,22087.0,1.0503208613954484e-07,28.62485883768386,133.57793625285194,2020/05/17,22123.99999984325,21797.122960903296,15460.047657336083,6337.075303567213,,,,
21833.0,22416.0,21534.0,22114.0,6.298432708717883e-08,26.320000483443437,132.66804161398068,2020/05/18,22123.999999906235,21823.44296138674,15353.699616205546,6469.743345181194,,,,
21834.0,22415.0,21558.0,22138.0,3.6434357753023505e-08,24.20072445169353,131.7469949612123,2020/05/19,22123.99999994267,21847.643685838433,15246.153345696028,6601.490340142406,,,,
