Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
28885.0,29556.0,24850.0,25472.0,3.404893504921347e-06,115.08020984547329,65.27111626180204,2020/06/02,29219.99999040943,25160.71246287794,21895.363971249597,3265.348491628341,,,,
28885.0,29556.0,24961.0,25585.0,2.5089611881412566e-06,111.90764542741817,65.4147935719061,2020/06/03,29219.99999291839,25272.620108305357,21941.85682310511,3330.763285200247,,,,
28886.0,29555.0,25070.0,25695.0,1.8506980268284678e-06,108.82254387060675,65.5487195386304,2020/06/04,29219.99999476909,25381.442652175963,21985.130647437087,3396.3120047388775,,,,
28885.0,29556.0,25175.0,25800.0,1.3652024790644646e-06,105.82249297620001,65.67318036449751,2020/06/05,29219.99999613429,25487.265145152163,22025.27996004879,3461.985185103375,,,,
28885.0,29555.0,25277.0,25904.0,1.00682518677786e-06,102.90514778421857,65.78845422206768,2020/06/06,29219.999997141116,25590.170292936382,22062.39665361094,3527.7736393254427,,,,
28886.0,29556.0,25377.0,26005.0,7.43002601666376e-07,100.06822835646017,65.8948115189437,2020/06/07,29219.99999788412,25690.238521292842,22096.570070448455,3593.6684508443864,,,,
28885.0,29556.0,25473.0,26103.0,5.491165211424232e-07,97.30951666773035,65.99251526923854,2020/06/08,29219.999998433235,25787.548037960572,22127.887071846948,3659.660966113625,,,,
28886.0,29556.0,25567.0,26199.0,4.060748324263841e-07,94.62686027775999,66.08182065527399,2020/06/09,29219.99999883931,25882.174898238332,22156.432111469432,3725.742786768899,,,,
28886.0,29555.0,25659.0,26291.0,3.0038791010156274e-07,92.01816258245162,66.1629761918839,2020/06/10,29219.999999139698,25974.193060820784,22182.287297860003,3791.905762960783,,,,
28885.0,29555.0,25748.0,26380.0,2.2181848180480301e-07,89.48137821306955,66.23622427595274,2020/06/11,29219.999999361517,26063.674439033854,22205.532451797117,3858.1419872367355,,,,
28885.0,29556.0,25835.0,26468.0,1.6417470760643482e-07,87.01452589389737,66.30179965111029,2020/06/12,29219.99999952569,26150.68896492775,22226.245178039906,3924.443786887846,,,,
28886.0,29555.0,25918.0,26553.0,1.2189411791041493e-07,84.61568554934638,66.35992975360023,2020/06/13,29219.999999647585,26235.304650477097,22244.50093383565,3990.803716641446,,,,
28886.0,29556.0,26001.0,26636.0,9.052382665686309e-08,82.28297597951678,66.41083737794543,2020/06/14,29219.99999973811,26317.587626456614,22260.37307243722,4057.2145540193915,,,,
28886.0,29555.0,26079.0,26716.0,6.704794941470027e-08,80.01457118408507,66.45473872787352,2020/06/15,29219.999999805157,26397.6021976407,22273.932904893434,4123.669292747265,,,,
28886.0,29556.0,26157.0,26795.0,4.977846401743591e-08,77.80870783222417,66.49184252473151,2020/06/16,29219.999999854936,26475.410905472923,22285.249770200928,4190.1611352719965,,,,
28885.0,29555.0,26232.0,26870.0,3.690729499794543e-08,75.66366249691782,66.52235272589314,2020/06/17,29219.999999891843,26551.07456796984,22294.391079971952,4256.68348799789,,,,
28885.0,29555.0,26305.0,26945.0,2.7219357434660196e-08,73.57774692600651,66.54646908905852,2020/06/18,29219.999999919062,26624.652314895848,22301.4223578089,4323.229957086948,,,,
28885.0,29556.0,26375.0,27017.0,2.0001607481390238e-08,71.54930801524097,66.56438717575656,2020/06/19,29219.999999939064,26696.20162291109,22306.407278648385,4389.794344262705,,,,
28885.0,29555.0,26445.0,27087.0,1.450462150387466e-08,69.57679064222248,66.5762908504721,2020/06/20,29219.99999995357,26765.77841355331,22309.407778440134,4456.370635113177,,,,
28886.0,29555.0,26514.0,27155.0,1.2034433893859386e-08,67.65869602119346,66.5823572506024,2020/06/21,29219.999999965603,26833.437109574505,22310.484117210726,4522.952992363779,,,,
28885.0,29555.0,26579.0,27221.0,1.0346411727368832e-08,65.79348474935614,66.5827683653597,2020/06/22,29219.99999997595,26899.23059432386,22309.694833594724,4589.535760729139,,,,
28886.0,29555.0,26642.0,27285.0,7.3196133598685265e-09,63.9796649876298,66.57770050583076,2020/06/23,29219.99999998327,26963.21025931149,22307.09679807652,4656.11346123497,,,,
28886.0,29555.0,26704.0,27348.0,4.3655745685100555e-09,62.215845869443,66.56731792792652,2020/06/24,29219.999999987635,27025.426105180934,22302.745326018037,4722.680779162896,,,,
28886.0,29556.0,26763.0,27409.0,2.473825588822365e-09,60.50066303550557,66.55178172386786,2020/06/25,29219.99999999011,27085.92676821644,22296.694207329674,4789.232560886764,,,,
28885.0,29555.0,26821.0,27469.0,1.5643308870494366e-09,58.83276460086563,66.53125149847438,2020/06/26,29219.999999991673,27144.759532817305,22288.995720432067,4855.763812385238,,,,
28885.0,29556.0,26879.0,27526.0,2.128217602148652e-09,57.210845574554696,66.50588125872764,2020/06/27,29219.9999999938,27201.97037839186,22279.70068474789,4922.269693643966,,,,
28886.0,29556.0,26935.0,27582.0,2.572051016613841e-09,55.633639520012366,66.4758204101172,2020/06/28,29219.999999996373,27257.60401791187,22268.858503857788,4988.745514054083,,,,
28885.0,29555.0,26988.0,27636.0,1.5352270565927029e-09,54.09991508772873,66.44121417034876,2020/06/29,29219.999999997908,27311.7039329996,22256.51720477517,5055.186728224432,,,,
28885.0,29556.0,27041.0,27690.0,3.965396899729967e-10,52.608472186144354,66.40220402702107,2020/06/30,29219.999999998305,27364.312405185745,22242.723472934293,5121.588932251453,,,,
28886.0,29556.0,27092.0,27740.0,-2.000888343900442e-10,51.15814657530427,66.3589271888095,2020/07/01,29219.999999998105,27415.47055176105,22227.52269232079,5187.947859440263,,,,
28886.0,29555.0,27140.0,27790.0,-2.4374458007514477e-10,49.74780329235364,66.31151737107211,2020/07/02,29219.99999999786,27465.218355053403,22210.958978242066,5254.259376811335,,,,
28885.0,29555.0,27188.0,27839.0,6.439222488552332e-10,48.376341416184005,66.26010422647141,2020/07/03,29219.999999998505,27513.594696469587,22193.07521543178,5320.519481037806,,,,
28885.0,29556.0,27236.0,27887.0,1.153239281848073e-09,47.04268772766227,66.2048141025798,2020/07/04,29219.999999999658,27560.63738419725,22173.913089056863,5386.724295140386,,,,
