Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/04/04,16694.004504314275,24234.998564741793,963.0900435842632,172.28771861152927,180.14822077409931,21.1441674759715,16513.856283540175,16441.0,16948.0,23931.0,24541.0,,,,
2020/04/05,17561.961469581685,24331.694030298047,867.9569652674109,96.69546555625493,202.4695115362013,22.321290762101995,17359.491958045484,17302.0,17822.0,24026.0,24639.0,,,,
2020/04/06,18338.936308543332,24383.631704620817,776.974838961647,51.93767432276945,225.84351711159567,23.374005575394364,18113.092791431736,18074.0,18605.0,24078.0,24691.0,,,,
2020/04/07,19031.448688704055,24410.46888701542,692.5123801607224,26.837182394603587,250.15319717128267,24.309680059686997,18781.295491532772,18761.0,19302.0,24104.0,24717.0,,,,
2020/04/08,19647.023743397793,24423.87235894851,615.5750546937379,13.40347193308844,275.29102976504447,25.1378325937618,19371.732713632748,19373.0,19922.0,24117.0,24731.0,,,,
2020/04/09,20193.33661414368,24430.369947915337,546.3128707458891,6.497588966827607,301.1597098179668,25.868680052922343,19892.176904325715,19915.0,20472.0,24124.0,24737.0,,,,
2020/04/10,20677.73739397116,24433.438670931933,484.4007798274797,3.0687230165967776,327.6719863195993,26.51227650163247,20350.065407651564,20396.0,20960.0,24127.0,24741.0,,,,
2020/04/11,21107.02459197374,24434.855293565677,429.2871980025775,1.4166226337438275,354.7500511066461,27.0780647870468,20752.274540867093,20823.0,21392.0,24129.0,24742.0,,,,
2020/04/12,21487.36475525367,24435.496337083852,380.3401632799323,0.6410435181751382,382.32473572287125,27.57468461622517,21105.0400195308,21200.0,21775.0,24129.0,24743.0,,,,
2020/04/13,21824.290252570292,24435.781405995644,336.92549731662075,0.28506891179131344,410.334660753079,28.00992503020774,21413.955591817212,21535.0,22115.0,24130.0,24743.0,,,,
